rec_id,signal,N. of measurements,eta,direct_method,p,maxiter_stage,MSE,SNR [dB]
a_7759,77,180,128,True,1,10,0.00014642711118019425,30.66725580140481
a_7760,78,180,128,True,0.1,10,0.00031637402745835614,33.68715647110416
a_7761,78,180,128,True,0.2,10,0.00030963281836755927,33.780942463958034
a_7762,78,180,128,True,0.3,10,0.0002990241076495418,33.93303085287053
a_7763,78,180,128,True,0.4,10,0.0002906353053723238,34.055202305685526
a_7764,78,180,128,True,0.5,10,0.0002920058755045348,34.03474560495289
a_7765,78,180,128,True,0.6,10,0.00029089994770569805,34.05130209350462
a_7766,78,180,128,True,0.7,10,0.00028747445025698173,34.09979274550795
a_7767,78,180,128,True,0.8,10,0.000277117014009267,34.256762986823055
a_7768,78,180,128,True,0.9,10,0.000274490300892662,34.296918048394375
a_7769,78,180,128,True,1,10,0.00026780727704825576,34.40254089401092
a_7770,79,180,128,True,0.1,10,0.0003928780692235989,30.111477669008877
a_7771,79,180,128,True,0.2,10,0.0004196216409815609,29.827950156141334
a_7772,79,180,128,True,0.3,10,0.0004413827887069043,29.608591773561336
a_7773,79,180,128,True,0.4,10,0.00044617517827818756,29.561780155688187
a_7774,79,180,128,True,0.5,10,0.0004599220504436752,29.430666895477806
a_7775,79,180,128,True,0.6,10,0.00047153612203672333,29.320871159733095
a_7776,79,180,128,True,0.7,10,0.0005099073227316682,28.98439379900942
a_7777,79,180,128,True,0.8,10,0.0005326162937432297,28.796491541518993
a_7778,79,180,128,True,0.9,10,0.0005571629331336809,28.60422218343068
a_7779,79,180,128,True,1,10,0.0005456379137200639,28.69408110339255
a_7780,8,180,128,True,0.1,10,0.00027549472163199693,26.808127482793513
a_7781,8,180,128,True,0.2,10,0.00030237527673937373,26.401063616591575
a_7782,8,180,128,True,0.3,10,0.00031765098185222447,26.179036000141682
a_7783,8,180,128,True,0.4,10,0.00028193075974897137,26.707841749503565
a_7784,8,180,128,True,0.5,10,0.0002819060900402354,26.70413034262261
a_7785,8,180,128,True,0.6,10,0.00028865412656876584,26.598961426695112
a_7786,8,180,128,True,0.7,10,0.0003004078341827449,26.413647431813686
a_7787,8,180,128,True,0.8,10,0.0003241276012063553,26.07326474908524
a_7788,8,180,128,True,0.9,10,0.0003497624986793747,25.732202834922187
a_7789,8,180,128,True,1,10,0.0003624722247472943,25.574054345153144
a_7790,80,180,128,True,0.1,10,0.00044160268939462,32.26276107551308
a_7791,80,180,128,True,0.2,10,0.0004341977742967651,32.3361212272198
a_7792,80,180,128,True,0.3,10,0.00042192755331014835,32.45998808237935
a_7793,80,180,128,True,0.4,10,0.0004094152848687142,32.58838667723586
a_7794,80,180,128,True,0.5,10,0.0003911971681772176,32.7843261878237
a_7795,80,180,128,True,0.6,10,0.00037972275850048316,32.91006989582524
a_7796,80,180,128,True,0.7,10,0.00042840392775805793,32.38553086474995
a_7797,80,180,128,True,0.8,10,0.00044484022787987367,32.2214104483155
a_7798,80,180,128,True,0.9,10,0.0004190727882036057,32.47976565275431
a_7799,80,180,128,True,1,10,0.00042985046508908824,32.36992973108521
a_7800,81,180,128,True,0.1,10,0.0005326701023930828,28.982728796413753
a_7801,81,180,128,True,0.2,10,0.0005264853771531654,29.035390591786218
a_7802,81,180,128,True,0.3,10,0.0005064581592659372,29.202679955766605
a_7803,81,180,128,True,0.4,10,0.0005056222822266789,29.216798739486993
a_7804,81,180,128,True,0.5,10,0.0004986446360856361,29.27417593917295
a_7805,81,180,128,True,0.6,10,0.0005004036537625675,29.262103291819045
a_7806,81,180,128,True,0.7,10,0.0004987496837809897,29.276370861388635
a_7807,81,180,128,True,0.8,10,0.00047457178267346686,29.48723029741975
a_7808,81,180,128,True,0.9,10,0.00046711577330435115,29.5557665770137
a_7809,81,180,128,True,1,10,0.00047471320649563665,29.48373280415828
a_7810,82,180,128,True,0.1,10,0.00013544376994850912,40.28935911326755
a_7811,82,180,128,True,0.2,10,0.00015956933484632854,39.57722805477422
a_7812,82,180,128,True,0.3,10,0.00017311888931722613,39.2227036889357
a_7813,82,180,128,True,0.4,10,0.00017644260820442613,39.14017883990629
a_7814,82,180,128,True,0.5,10,0.0001852311967036537,38.92881597561247
a_7815,82,180,128,True,0.6,10,0.00018848940937614655,38.85273980127837
a_7816,82,180,128,True,0.7,10,0.00019554124545813443,38.69242373142767
a_7817,82,180,128,True,0.8,10,0.00020303850734242627,38.5293119859025
a_7818,82,180,128,True,0.9,10,0.00021163801056669324,38.35016088436519
a_7819,82,180,128,True,1,10,0.00029029743464578856,36.981605691113444
a_7820,83,180,128,True,0.1,10,0.00024931730992165603,32.31064783097687
a_7821,83,180,128,True,0.2,10,0.0002412986434143541,32.45207457736285
a_7822,83,180,128,True,0.3,10,0.0002558485083123264,32.198538188307374
a_7823,83,180,128,True,0.4,10,0.000255021731748857,32.21355192201693
a_7824,83,180,128,True,0.5,10,0.00024312699262775455,32.419211505366555
a_7825,83,180,128,True,0.6,10,0.00024807686067018287,32.33166480486327
a_7826,83,180,128,True,0.7,10,0.00025759692757625617,32.16813615089652
a_7827,83,180,128,True,0.8,10,0.00028274981111284014,31.762970839296912
a_7828,83,180,128,True,0.9,10,0.00030064463025617204,31.49151983512536
a_7829,83,180,128,True,1,10,0.0003012653047262295,31.482928467273815
a_7830,84,180,128,True,0.1,10,0.00017070203379887137,27.807152179349725
a_7831,84,180,128,True,0.2,10,0.00016628085030481317,27.919042142280198
a_7832,84,180,128,True,0.3,10,0.0001691793417837877,27.843205632119343
a_7833,84,180,128,True,0.4,10,0.00016615103269417318,27.921508759371264
a_7834,84,180,128,True,0.5,10,0.00017739163744128936,27.63100870269553
a_7835,84,180,128,True,0.6,10,0.00018814283360525747,27.36776452829243
a_7836,84,180,128,True,0.7,10,0.00019012220217122446,27.32248785742844
a_7837,84,180,128,True,0.8,10,0.00019329473316610372,27.246349700437055
a_7838,84,180,128,True,0.9,10,0.00019475112021848882,27.20846956455917
a_7839,84,180,128,True,1,10,0.00020104912975116635,27.06902900720317
a_7840,85,180,128,True,0.1,10,0.00046321743738234294,32.62847738766092
a_7841,85,180,128,True,0.2,10,0.0004756622434720955,32.51064409394134
a_7842,85,180,128,True,0.3,10,0.0004807144722015251,32.461579567166964
a_7843,85,180,128,True,0.4,10,0.0004789614554443549,32.478254558612896
a_7844,85,180,128,True,0.5,10,0.00048259317396178667,32.445735136393935
a_7845,85,180,128,True,0.6,10,0.00047072390457685346,32.55337639172253
a_7846,85,180,128,True,0.7,10,0.000457349922872631,32.68017795046731
a_7847,85,180,128,True,0.8,10,0.0004731848187387326,32.53209710235134
a_7848,85,180,128,True,0.9,10,0.0004344599323604724,32.90361508254021
a_7849,85,180,128,True,1,10,0.0004428843044679596,32.821943486994044
a_7850,86,180,128,True,0.1,10,0.0003176968881152826,31.78359114982422
a_7851,86,180,128,True,0.2,10,0.0003164278403983005,31.801953454369457
a_7852,86,180,128,True,0.3,10,0.00031627511815402495,31.80371460964406
a_7853,86,180,128,True,0.4,10,0.0003138391031791593,31.834782550582155
a_7854,86,180,128,True,0.5,10,0.00031948461318945633,31.751138889270834
a_7855,86,180,128,True,0.6,10,0.0003344681200882575,31.548766243693112
a_7856,86,180,128,True,0.7,10,0.00036087901004300965,31.21651262875528
a_7857,86,180,128,True,0.8,10,0.00036751204850113325,31.135337749414155
a_7858,86,180,128,True,0.9,10,0.0003506335492055632,31.33832315569215
a_7859,86,180,128,True,1,10,0.00038526950003808113,30.926648292074486
a_7860,87,180,128,True,0.1,10,0.0006046169411988522,31.853816431595767
a_7861,87,180,128,True,0.2,10,0.0006028611284416394,31.866407360059124
a_7862,87,180,128,True,0.3,10,0.0005968666965509092,31.909163806952925
a_7863,87,180,128,True,0.4,10,0.0005985453424779425,31.898043898961078
a_7864,87,180,128,True,0.5,10,0.0005910365901072396,31.9526572710976
a_7865,87,180,128,True,0.6,10,0.0005991218017001976,31.893334203414383
a_7866,87,180,128,True,0.7,10,0.0005830683834743174,32.00889038810808
a_7867,87,180,128,True,0.8,10,0.000592304228830522,31.94040905677708
a_7868,87,180,128,True,0.9,10,0.0005767596285693254,32.05765151234418
a_7869,87,180,128,True,1,10,0.0005517095090557971,32.24991937736251
a_7870,88,180,128,True,0.1,10,0.000497087031568243,33.285782588729155
a_7871,88,180,128,True,0.2,10,0.0004967649943492726,33.28866429775989
a_7872,88,180,128,True,0.3,10,0.0004947808829964163,33.30537262882245
a_7873,88,180,128,True,0.4,10,0.0004893914487607478,33.351179846128936
a_7874,88,180,128,True,0.5,10,0.00048534160724592447,33.38641234350513
a_7875,88,180,128,True,0.6,10,0.0005118409353219845,33.15380423835673
a_7876,88,180,128,True,0.7,10,0.0005010765933957474,33.24699188619722
a_7877,88,180,128,True,0.8,10,0.0004866562277744565,33.37272750333183
a_7878,88,180,128,True,0.9,10,0.0004697023790713845,33.524193146621215
a_7879,88,180,128,True,1,10,0.0005149243893824058,33.11792373462569
a_7880,89,180,128,True,0.1,10,4.492088830239251e-05,36.98988133467317
a_7881,89,180,128,True,0.2,10,4.2792516957206134e-05,37.200291263653426
a_7882,89,180,128,True,0.3,10,4.82644479548887e-05,36.678767501096786
a_7883,89,180,128,True,0.4,10,6.923428227907384e-05,35.11343557338726
a_7884,89,180,128,True,0.5,10,0.0001004479023852337,33.50068753222309
a_7885,89,180,128,True,0.6,10,0.00012786997899910316,32.4556782027103
a_7886,89,180,128,True,0.7,10,0.00019157973503150836,30.698015711770843
a_7887,89,180,128,True,0.8,10,0.00024079740999765557,29.705359334319358
a_7888,89,180,128,True,0.9,10,0.0002441837357737586,29.645100496581907
a_7889,89,180,128,True,1,10,0.00029348548585263293,28.84609332671774
a_7890,9,180,128,True,0.1,10,0.0004802733174857607,30.705269217707375
a_7891,9,180,128,True,0.2,10,0.00047027546658826854,30.796577448841948
a_7892,9,180,128,True,0.3,10,0.000460340490767117,30.889397007243492
a_7893,9,180,128,True,0.4,10,0.0004621328310627381,30.8730246438017
a_7894,9,180,128,True,0.5,10,0.00045292506859686123,30.958967921372604
a_7895,9,180,128,True,0.6,10,0.00046357639264789553,30.857874936714808
a_7896,9,180,128,True,0.7,10,0.0004644650601620882,30.85076485170152
a_7897,9,180,128,True,0.8,10,0.00046709376611012816,30.830805264601363
a_7898,9,180,128,True,0.9,10,0.00042437956133100117,31.246509630561654
a_7899,9,180,128,True,1,10,0.0004408508024625797,31.080670984594168
a_7900,90,180,128,True,0.1,10,0.00013863783720256112,33.368532959855116
a_7901,90,180,128,True,0.2,10,0.00013280454271054017,33.55556115411592
a_7902,90,180,128,True,0.3,10,0.00014713029792767253,33.11019249120487
a_7903,90,180,128,True,0.4,10,0.00012381103778217763,33.86023641658696
a_7904,90,180,128,True,0.5,10,8.689377102673186e-05,35.397481364256485
a_7905,90,180,128,True,0.6,10,6.320727095370584e-05,36.782688397141456
a_7906,90,180,128,True,0.7,10,8.519904324390345e-05,35.48374101354317
a_7907,90,180,128,True,0.8,10,0.00014660809143240652,33.12496300814195
a_7908,90,180,128,True,0.9,10,0.0001660485078735186,32.58306060814424
a_7909,90,180,128,True,1,10,0.00016850728049894068,32.52250388079255
a_7910,91,180,128,True,0.1,10,0.00016733665507206324,32.79494809746255
a_7911,91,180,128,True,0.2,10,0.0001808380806081754,32.45593648461644
a_7912,91,180,128,True,0.3,10,0.00018347883147064835,32.392382067592045
a_7913,91,180,128,True,0.4,10,0.00019524076191699654,32.12400659436527
a_7914,91,180,128,True,0.5,10,0.00019571812709311893,32.11394863089214
a_7915,91,180,128,True,0.6,10,0.00019892172260452305,32.044269747066274
a_7916,91,180,128,True,0.7,10,0.00021172399994891269,31.774481956333368
a_7917,91,180,128,True,0.8,10,0.0002552762735129325,30.965718405500947
a_7918,91,180,128,True,0.9,10,0.00026245179591748364,30.84694393458564
a_7919,91,180,128,True,1,10,0.00028782358573749213,30.449599199280605
a_7920,92,180,128,True,0.1,10,0.0008458308895716368,27.77988316517622
a_7921,92,180,128,True,0.2,10,0.0008366207860492254,27.82627825381637
a_7922,92,180,128,True,0.3,10,0.0007905004470134488,28.072395986381146
a_7923,92,180,128,True,0.4,10,0.0007637914461380672,28.222105608350887
a_7924,92,180,128,True,0.5,10,0.0007439391675742897,28.33620492291044
a_7925,92,180,128,True,0.6,10,0.0007201904648626701,28.477783598340608
a_7926,92,180,128,True,0.7,10,0.0007028734994450771,28.580091199165125
a_7927,92,180,128,True,0.8,10,0.0007022493293156794,28.583858173774814
a_7928,92,180,128,True,0.9,10,0.0007067254952228092,28.5568504047528
a_7929,92,180,128,True,1,10,0.0007411180979517703,28.35356573269533
a_7930,93,180,128,True,0.1,10,6.816241571250777e-05,32.423969678135116
a_7931,93,180,128,True,0.2,10,7.747683790468727e-05,31.868027149134125
a_7932,93,180,128,True,0.3,10,8.671708714617945e-05,31.380024773956528
a_7933,93,180,128,True,0.4,10,8.812057586044402e-05,31.30778147333473
a_7934,93,180,128,True,0.5,10,0.00010260580122554664,30.647712389008248
a_7935,93,180,128,True,0.6,10,0.0001074728023583314,30.44602861418189
a_7936,93,180,128,True,0.7,10,0.00012894227633213686,29.652814162502853
a_7937,93,180,128,True,0.8,10,0.0001261794049506961,29.749644509872986
a_7938,93,180,128,True,0.9,10,0.00013362062761237392,29.500572522258
a_7939,93,180,128,True,1,10,0.00015285881111162412,28.922913924657006
a_7940,94,180,128,True,0.1,10,0.000331143813777932,21.757914594033394
a_7941,94,180,128,True,0.2,10,0.0003161215070152987,21.956536810393676
a_7942,94,180,128,True,0.3,10,0.00032900900503054473,21.78174746642857
a_7943,94,180,128,True,0.4,10,0.0004043894026600116,20.87950479135392
a_7944,94,180,128,True,0.5,10,0.00035914062262532535,21.395701646869107
a_7945,94,180,128,True,0.6,10,0.00036446229098712,21.3317783008291
a_7946,94,180,128,True,0.7,10,0.000363282272256713,21.349473501381784
a_7947,94,180,128,True,0.8,10,0.00036529077980718437,21.32533711291
a_7948,94,180,128,True,0.9,10,0.00035685446684219043,21.42100116896298
a_7949,94,180,128,True,1,10,0.0003459401457824637,21.554965234841656
a_7950,95,180,128,True,0.1,10,0.00020555061449329062,35.756521561977735
a_7951,95,180,128,True,0.2,10,0.00020850641915986652,35.694871699500474
a_7952,95,180,128,True,0.3,10,0.00021094691425485815,35.64344976641816
a_7953,95,180,128,True,0.4,10,0.00021061067679454856,35.651024156462206
a_7954,95,180,128,True,0.5,10,0.00022452891894180523,35.37415499835617
a_7955,95,180,128,True,0.6,10,0.00024843126972338384,34.93505165979925
a_7956,95,180,128,True,0.7,10,0.00023498000343051691,35.174116623016225
a_7957,95,180,128,True,0.8,10,0.00021920179077731665,35.475591303064306
a_7958,95,180,128,True,0.9,10,0.0002236363064529979,35.387730126973196
a_7959,95,180,128,True,1,10,0.00023471075536476098,35.17711630316098
a_7960,96,180,128,True,0.1,10,0.00048096220293610155,31.3552214009478
a_7961,96,180,128,True,0.2,10,0.0004852384452877324,31.316881977877475
a_7962,96,180,128,True,0.3,10,0.00048377069100314003,31.329907160333804
a_7963,96,180,128,True,0.4,10,0.00048627366297048744,31.30871750235537
a_7964,96,180,128,True,0.5,10,0.0005014011820171592,31.173508776391152
a_7965,96,180,128,True,0.6,10,0.000511275658591832,31.089439090758425
a_7966,96,180,128,True,0.7,10,0.0004951515147855212,31.230739100986256
a_7967,96,180,128,True,0.8,10,0.0005059645358032507,31.137099877096283
a_7968,96,180,128,True,0.9,10,0.0005196156359260377,31.022932263617303
a_7969,96,180,128,True,1,10,0.0005054623662682201,31.144132685699574
a_7970,97,180,128,True,0.1,10,0.00026525331329363476,33.35446807462044
a_7971,97,180,128,True,0.2,10,0.00026198779477703025,33.40758429719643
a_7972,97,180,128,True,0.3,10,0.000260839978009907,33.42584835379229
a_7973,97,180,128,True,0.4,10,0.0002739238739402041,33.21525289183776
a_7974,97,180,128,True,0.5,10,0.0002799011711355228,33.12072227482342
a_7975,97,180,128,True,0.6,10,0.0002741908254674163,33.204396517527414
a_7976,97,180,128,True,0.7,10,0.00031884391277072545,32.542332638757856
a_7977,97,180,128,True,0.8,10,0.00042411518975796745,31.31277354838982
a_7978,97,180,128,True,0.9,10,0.0004260286648770622,31.292391335528414
a_7979,97,180,128,True,1,10,0.0005122572980459752,30.492391612075412
a_7980,98,180,128,True,0.1,10,0.00020761445211322452,29.068926060511288
a_7981,98,180,128,True,0.2,10,0.00021073588696008045,29.003646573230522
a_7982,98,180,128,True,0.3,10,0.00021197004232525308,28.978037465509004
a_7983,98,180,128,True,0.4,10,0.00021870313174436894,28.841705483292458
a_7984,98,180,128,True,0.5,10,0.0002219663858708634,28.77879472912019
a_7985,98,180,128,True,0.6,10,0.00022571395124762727,28.705843255612557
a_7986,98,180,128,True,0.7,10,0.00022737626592468313,28.674081124554274
a_7987,98,180,128,True,0.8,10,0.00026236926760795433,28.05892764972558
a_7988,98,180,128,True,0.9,10,0.0002623333008932734,28.060177025223826
a_7989,98,180,128,True,1,10,0.0002794547037302093,27.78869312902232
a_7990,99,180,128,True,0.1,10,9.689178664943827e-24,225.65136185683951
a_7991,99,180,128,True,0.2,10,2.566234024462865e-06,51.42211160121329
a_7992,99,180,128,True,0.3,10,2.033818408286169e-06,52.43158989870716
a_7993,99,180,128,True,0.4,10,2.1279911704110835e-06,52.23500573193838
a_7994,99,180,128,True,0.5,10,5.77553137815452e-23,217.89831202202458
a_7995,99,180,128,True,0.6,10,1.5339806756619469e-06,53.65652944634224
a_7996,99,180,128,True,0.7,10,2.2181691648460544e-05,42.05867574208051
a_7997,99,180,128,True,0.8,10,2.975468319942447e-05,40.78419589771766
a_7998,99,180,128,True,0.9,10,3.228455452255619e-05,40.4303159109278
a_7999,99,180,128,True,1,10,3.537961318983635e-05,40.03115266721366
a_8000,0,190,128,True,0.1,10,6.660165500392948e-22,207.00594822711747
a_8001,0,190,128,True,0.2,10,1.1472929478638626e-24,234.64405519860534
a_8002,0,190,128,True,0.3,10,3.1152294401652344e-24,230.305898054978
a_8003,0,190,128,True,0.4,10,2.187937781825161e-05,41.831098994524766
a_8004,0,190,128,True,0.5,10,4.548152140401753e-05,38.64910606703034
a_8005,0,190,128,True,0.6,10,6.660212154722097e-05,36.99173180091839
a_8006,0,190,128,True,0.7,10,7.561881347205177e-05,36.439845578764235
a_8007,0,190,128,True,0.8,10,7.938081557069883e-05,36.228558327727065
a_8008,0,190,128,True,0.9,10,0.00010045737238595933,35.20294930571603
a_8009,0,190,128,True,1,10,0.00011926334218929007,34.45445632543186
a_8010,1,190,128,True,0.1,10,1.0282340400331004e-23,218.92807521041715
a_8011,1,190,128,True,0.2,10,2.0018390002205564e-24,226.03470352267254
a_8012,1,190,128,True,0.3,10,3.498370567905526e-25,233.61033687678784
a_8013,1,190,128,True,0.4,10,1.945078239796328e-23,216.1596242298521
a_8014,1,190,128,True,0.5,10,9.033103948345613e-24,219.49062490373865
a_8015,1,190,128,True,0.6,10,2.5586640809035277e-24,224.9688622582362
a_8016,1,190,128,True,0.7,10,1.2387283933860289e-22,208.11923405928388
a_8017,1,190,128,True,0.8,10,1.5424221365199888e-19,177.16696248762898
a_8018,1,190,128,True,0.9,10,2.4015418076983667e-05,35.246121785285375
a_8019,1,190,128,True,1,10,8.161452860902932e-05,29.945912896672905
a_8020,10,190,128,True,0.1,10,0.00021131900416714,31.734365857555144
a_8021,10,190,128,True,0.2,10,0.0002144956117220592,31.667143125483747
a_8022,10,190,128,True,0.3,10,0.00020877610270035116,31.783112641683154
a_8023,10,190,128,True,0.4,10,0.00022498175075913028,31.460594916735086
a_8024,10,190,128,True,0.5,10,0.00023264064678078485,31.315038981020162
a_8025,10,190,128,True,0.6,10,0.00024281643916783095,31.128667771482107
a_8026,10,190,128,True,0.7,10,0.0002908463933469278,30.341780346765184
a_8027,10,190,128,True,0.8,10,0.0003493228747448203,29.544612766260787
a_8028,10,190,128,True,0.9,10,0.0004904394629585963,28.073662584806357
a_8029,10,190,128,True,1,10,0.0005036318923778622,27.95927737536089
a_8030,11,190,128,True,0.1,10,4.947111546832075e-05,33.0224537539274
a_8031,11,190,128,True,0.2,10,6.029176606377236e-05,32.16029937404298
a_8032,11,190,128,True,0.3,10,6.226667678088417e-05,32.01716695368259
a_8033,11,190,128,True,0.4,10,7.240119158345593e-05,31.35931754170074
a_8034,11,190,128,True,0.5,10,8.755797976726777e-05,30.536013011093463
a_8035,11,190,128,True,0.6,10,0.00010144824877550494,29.898555175384786
a_8036,11,190,128,True,0.7,10,0.00010530564316869951,29.73765790966901
a_8037,11,190,128,True,0.8,10,0.00012880720295307962,28.864767837055616
a_8038,11,190,128,True,0.9,10,0.00014447475609576495,28.373562074272314
a_8039,11,190,128,True,1,10,0.00018064774870584296,27.411985480317252
a_8040,12,190,128,True,0.1,10,2.1287503367999032e-24,232.23062535154634
a_8041,12,190,128,True,0.2,10,1.0898165958216112e-23,225.13833847741074
a_8042,12,190,128,True,0.3,10,2.3838606900322393e-24,231.73906392676034
a_8043,12,190,128,True,0.4,10,7.537903525072371e-24,226.73936690065523
a_8044,12,190,128,True,0.5,10,2.0330827398295964e-23,222.43032211472303
a_8045,12,190,128,True,0.6,10,2.2617300746383484e-24,231.96746491873012
a_8046,12,190,128,True,0.7,10,1.6868483918623877e-22,213.24111213388164
a_8047,12,190,128,True,0.8,10,8.917288937108071e-19,176.00954425877435
a_8048,12,190,128,True,0.9,10,9.171956173507089e-07,55.88548939174955
a_8049,12,190,128,True,1,10,6.0885908606290965e-05,37.65142680338581
a_8050,13,190,128,True,0.1,10,3.034859376144546e-23,217.18134285091637
a_8051,13,190,128,True,0.2,10,7.286109843407464e-24,223.37777143154608
a_8052,13,190,128,True,0.3,10,7.120397376132818e-23,213.47768625941347
a_8053,13,190,128,True,0.4,10,1.9510488686297122e-23,219.10004709953714
a_8054,13,190,128,True,0.5,10,7.360758818999613e-25,233.33350269449352
a_8055,13,190,128,True,0.6,10,3.5882876659801286e-24,226.45385605113188
a_8056,13,190,128,True,0.7,10,1.7168838336217374e-22,209.65531946138185
a_8057,13,190,128,True,0.8,10,4.157228778297115e-05,35.820347370731454
a_8058,13,190,128,True,0.9,10,6.854982526913067e-05,33.647735697962105
a_8059,13,190,128,True,1,10,0.00015449904788554205,30.123924708574627
a_8060,14,190,128,True,0.1,10,1.2241708468847956e-23,223.05833238830434
a_8061,14,190,128,True,0.2,10,6.441820629165212e-22,205.84666643748065
a_8062,14,190,128,True,0.3,10,6.8223057435124995e-22,205.59744093041388
a_8063,14,190,128,True,0.4,10,7.316146640020503e-24,225.2939286997348
a_8064,14,190,128,True,0.5,10,7.495759453081982e-24,225.188596304468
a_8065,14,190,128,True,0.6,10,3.377554093534499e-24,228.65072958343194
a_8066,14,190,128,True,0.7,10,1.7069940824160066e-22,211.61443256014766
a_8067,14,190,128,True,0.8,10,1.6605494769733984e-19,181.73423451414192
a_8068,14,190,128,True,0.9,10,1.819622183004842e-05,41.33711662330807
a_8069,14,190,128,True,1,10,5.958958231337172e-05,36.18401086066762
a_8070,15,190,128,True,0.1,10,4.772329048375636e-23,212.50340223267656
a_8071,15,190,128,True,0.2,10,4.933073499458408e-23,212.35953017361027
a_8072,15,190,128,True,0.3,10,2.4775014626065296e-23,215.35056684024437
a_8073,15,190,128,True,0.4,10,5.983458436234251e-24,221.52118324996732
a_8074,15,190,128,True,0.5,10,1.745563758546134e-24,226.87134887068498
a_8075,15,190,128,True,0.6,10,5.787928548412707e-06,41.667447679355796
a_8076,15,190,128,True,0.7,10,1.353198269926449e-05,37.97993569045583
a_8077,15,190,128,True,0.8,10,2.3081548528035078e-05,35.65732282302523
a_8078,15,190,128,True,0.9,10,9.317787239808439e-05,29.591513252983745
a_8079,15,190,128,True,1,10,0.00012560719041553167,28.298869218460734
a_8080,16,190,128,True,0.1,10,2.961560343666945e-24,226.62556991950967
a_8081,16,190,128,True,0.2,10,4.0553854917310446e-19,175.26045434394683
a_8082,16,190,128,True,0.3,10,9.97106268451264e-24,221.3533613152265
a_8083,16,190,128,True,0.4,10,1.7099802246518768e-20,189.01086490086345
a_8084,16,190,128,True,0.5,10,5.797189318021356e-24,223.70860094741968
a_8085,16,190,128,True,0.6,10,4.6709444669115636e-24,224.64672874070598
a_8086,16,190,128,True,0.7,10,2.0830424241633746e-22,208.15379462970026
a_8087,16,190,128,True,0.8,10,6.21339141522e-20,183.40748865007686
a_8088,16,190,128,True,0.9,10,1.670997062149875e-16,149.1110189148485
a_8089,16,190,128,True,1,10,9.737987702864172e-06,41.45282124963035
a_8090,17,190,128,True,0.1,10,6.368111516414163e-06,53.35971117002284
a_8091,17,190,128,True,0.2,10,1.333767751794898e-05,50.148573020916345
a_8092,17,190,128,True,0.3,10,1.555961016122734e-05,49.47937702186333
a_8093,17,190,128,True,0.4,10,2.476609272681578e-05,47.46015481422964
a_8094,17,190,128,True,0.5,10,4.6543782518579114e-05,44.719871354099936
a_8095,17,190,128,True,0.6,10,5.3526550701499575e-05,44.11308182875837
a_8096,17,190,128,True,0.7,10,6.97634895087482e-05,42.96157336520403
a_8097,17,190,128,True,0.8,10,9.566055656773817e-05,41.590398622327854
a_8098,17,190,128,True,0.9,10,0.00012775711756047686,40.33370854276109
a_8099,17,190,128,True,1,10,0.00017645213832176372,38.933536466129866
a_8100,18,190,128,True,0.1,10,3.0870743364605455e-25,245.12427462372233
a_8101,18,190,128,True,0.2,10,1.7310375648411852e-24,237.63668057250342
a_8102,18,190,128,True,0.3,10,6.561790021659939e-25,241.84952220971965
a_8103,18,190,128,True,0.4,10,2.554249193546085e-25,245.94711284817532
a_8104,18,190,128,True,0.5,10,2.09470798862202e-23,226.8085106076182
a_8105,18,190,128,True,0.6,10,1.4884519894925478e-24,238.29239718853125
a_8106,18,190,128,True,0.7,10,1.1044534991853387e-22,219.58827114263005
a_8107,18,190,128,True,0.8,10,4.092672091885e-06,53.901039900436515
a_8108,18,190,128,True,0.9,10,1.1995911598979406e-05,49.23163291987745
a_8109,18,190,128,True,1,10,8.020595332192919e-05,40.9831807201743
a_8110,19,190,128,True,0.1,10,1.3047356769426845e-23,223.8481524982382
a_8111,19,190,128,True,0.2,10,9.526253926917701e-24,225.21415634143182
a_8112,19,190,128,True,0.3,10,1.0428920121009169e-24,234.820984467579
a_8113,19,190,128,True,0.4,10,2.0568659930625914e-05,41.873299139729994
a_8114,19,190,128,True,0.5,10,3.6143313565770926e-05,39.42581905313207
a_8115,19,190,128,True,0.6,10,6.901134177051051e-05,36.619121138614034
a_8116,19,190,128,True,0.7,10,9.988093298912633e-05,35.010799714353766
a_8117,19,190,128,True,0.8,10,0.00013139295001915056,33.8242962626432
a_8118,19,190,128,True,0.9,10,0.00013853448742041753,33.594974521015175
a_8119,19,190,128,True,1,10,0.00015571774438640136,33.08524267181133
a_8120,2,190,128,True,0.1,10,0.0001398580679411253,34.359189184501766
a_8121,2,190,128,True,0.2,10,0.0001714295630180331,33.47070763344041
a_8122,2,190,128,True,0.3,10,0.00020944941454123056,32.59900923709745
a_8123,2,190,128,True,0.4,10,0.00020638231434393095,32.662115093604434
a_8124,2,190,128,True,0.5,10,0.00021608954744652047,32.46316704472872
a_8125,2,190,128,True,0.6,10,0.0002199000366188873,32.3881989949902
a_8126,2,190,128,True,0.7,10,0.00023923067002524497,32.0232927985779
a_8127,2,190,128,True,0.8,10,0.00024225119072920405,31.971149307240143
a_8128,2,190,128,True,0.9,10,0.0003226190535660244,30.721807269033114
a_8129,2,190,128,True,1,10,0.0003162306303015062,30.80676527460444
a_8130,20,190,128,True,0.1,10,0.00011730453805045005,35.60085251612466
a_8131,20,190,128,True,0.2,10,0.00012180685875418096,35.43725804053047
a_8132,20,190,128,True,0.3,10,0.00015204053121637863,34.47587999970195
a_8133,20,190,128,True,0.4,10,0.00015497968364094276,34.39142399576725
