rec_id,signal,N. of measurements,eta,direct_method,p,maxiter_stage,MSE,SNR [dB]
c_780,8,60,16,False,0.1,10,3.783174952566434e-18,158.26478180648397
c_781,8,60,16,False,0.2,10,4.319257622708027e-18,157.68925498615263
c_782,8,60,16,False,0.3,10,2.3729456996845127e-18,160.29046805670205
c_783,8,60,16,False,0.4,10,4.100064300523356e-18,157.91543939384763
c_784,8,60,16,False,0.5,10,3.653539126611571e-18,158.41620843371504
c_785,8,60,16,False,0.6,10,9.882844916568345e-19,164.09452626391425
c_786,8,60,16,False,0.7,10,1.3061122435809083e-18,162.8835410590513
c_787,8,60,16,False,0.8,10,1.224107059911864e-18,163.165152040416
c_788,8,60,16,False,0.9,10,5.28292940301638e-05,26.747300996073694
c_789,8,60,16,False,1,10,0.00013277087189977833,22.70063795905329
c_790,80,60,16,False,0.1,10,2.1805292234176817e-18,155.98144189283488
c_791,80,60,16,False,0.2,10,1.3645669101592527e-18,158.0171126437182
c_792,80,60,16,False,0.3,10,8.269679247045552e-19,160.1921743323655
c_793,80,60,16,False,0.4,10,1.8277250349130678e-18,156.74795239572623
c_794,80,60,16,False,0.5,10,1.5005024680369787e-18,157.60469386042163
c_795,80,60,16,False,0.6,10,1.2417928640005176e-18,158.42656939504127
c_796,80,60,16,False,0.7,10,1.6779840331775364e-18,157.11918274078235
c_797,80,60,16,False,0.8,10,1.3436587487002514e-18,158.0841711454069
c_798,80,60,16,False,0.9,10,1.1130696790132883e-16,138.9018372138454
c_799,80,60,16,False,1,10,3.597404819209301e-05,23.721272206921334
c_800,81,60,16,False,0.1,10,3.3309890906362167e-18,157.53987815725358
c_801,81,60,16,False,0.2,10,2.910460036056446e-18,158.12599385542615
c_802,81,60,16,False,0.3,10,2.3179741664496617e-18,159.1145243496009
c_803,81,60,16,False,0.4,10,2.1934175889231786e-18,159.3543970536756
c_804,81,60,16,False,0.5,10,3.653137115798259e-18,157.13895052265298
c_805,81,60,16,False,0.6,10,2.133020202845883e-18,159.47566056732572
c_806,81,60,16,False,0.7,10,2.793099380214449e-05,28.291167856819396
c_807,81,60,16,False,0.8,10,5.772377231271418e-05,25.134386816225668
c_808,81,60,16,False,0.9,10,0.0002474937976560282,18.816385411226534
c_809,81,60,16,False,1,10,0.000290398586532964,18.127509584320375
c_810,82,60,16,False,0.1,10,7.784225427379788e-18,160.84934013448037
c_811,82,60,16,False,0.2,10,6.234472373090417e-18,161.81349713270632
c_812,82,60,16,False,0.3,10,9.96106706628187e-18,159.7784355253217
c_813,82,60,16,False,0.4,10,9.128714687868557e-18,160.15739783791963
c_814,82,60,16,False,0.5,10,7.451978321090016e-18,161.03877835774762
c_815,82,60,16,False,0.6,10,1.2119980227145137e-17,158.92647505930765
c_816,82,60,16,False,0.7,10,8.226947466204562e-18,160.60910691457195
c_817,82,60,16,False,0.8,10,9.522162140148335e-18,159.9741384627035
c_818,82,60,16,False,0.9,10,3.4058515444444507e-17,154.4392370183921
c_819,82,60,16,False,1,10,3.9958256374937724e-05,33.73637765019208
c_820,83,60,16,False,0.1,10,7.14280902964756e-18,158.05017926856235
c_821,83,60,16,False,0.2,10,1.487914273902014e-18,164.86309057456947
c_822,83,60,16,False,0.3,10,2.2989452013543126e-18,162.9735834758239
c_823,83,60,16,False,0.4,10,8.072175856930968e-18,157.5189635376328
c_824,83,60,16,False,0.5,10,2.8598195517204254e-18,162.02548336535835
c_825,83,60,16,False,0.6,10,6.984598311140651e-18,158.14745531902733
c_826,83,60,16,False,0.7,10,3.517943729469387e-18,161.1259807987683
c_827,83,60,16,False,0.8,10,3.921770238095547e-18,160.65404821429112
c_828,83,60,16,False,0.9,10,1.2239718321322422e-16,145.71115547663453
c_829,83,60,16,False,1,10,7.513696516142605e-06,37.83833107847143
c_830,84,60,16,False,0.1,10,1.7954083803472825e-18,159.96663839160254
c_831,84,60,16,False,0.2,10,4.1161000690666466e-18,156.3634116245423
c_832,84,60,16,False,0.3,10,2.7988246293780563e-19,168.03851400815475
c_833,84,60,16,False,0.4,10,5.355583423110104e-19,165.22020298911804
c_834,84,60,16,False,0.5,10,2.918889955111908e-18,157.8560936550673
c_835,84,60,16,False,0.6,10,2.372341737819403e-18,158.75649840253215
c_836,84,60,16,False,0.7,10,1.7619299220262456e-21,190.0483845772196
c_837,84,60,16,False,0.8,10,1.763107894524219e-18,160.04548200554464
c_838,84,60,16,False,0.9,10,8.754029543945128e-18,153.08619080738703
c_839,84,60,16,False,1,10,2.572553552737242e-13,108.40462173435483
c_840,85,60,16,False,0.1,10,3.869265325282871e-18,159.74293604889178
c_841,85,60,16,False,0.2,10,2.3385849984471485e-18,161.92968956343435
c_842,85,60,16,False,0.3,10,1.6879131444223956e-19,173.3457201990616
c_843,85,60,16,False,0.4,10,4.0656232286445114e-19,169.52794986155862
c_844,85,60,16,False,0.5,10,1.988925864469648e-18,162.63303519350356
c_845,85,60,16,False,0.6,10,6.614525032098417e-19,167.41423451561155
c_846,85,60,16,False,0.7,10,4.625175357387469e-22,198.9679391211807
c_847,85,60,16,False,0.8,10,3.4849222476647034e-19,170.1972902208219
c_848,85,60,16,False,0.9,10,8.436230001193974e-17,146.35773698577015
c_849,85,60,16,False,1,10,2.350343985378333e-08,61.906414056588275
c_850,86,60,16,False,0.1,10,4.608814769672144e-19,161.839051525742
c_851,86,60,16,False,0.2,10,4.506497699878731e-19,161.93655252348015
c_852,86,60,16,False,0.3,10,5.345302826507461e-19,161.19522091689947
c_853,86,60,16,False,0.4,10,6.047901413281275e-19,160.658897049432
c_854,86,60,16,False,0.5,10,5.282959780891272e-19,161.24617103206887
c_855,86,60,16,False,0.6,10,9.744634699746851e-19,158.58728842378503
c_856,86,60,16,False,0.7,10,7.757690678007035e-19,159.5776194696117
c_857,86,60,16,False,0.8,10,4.5537018423084785e-19,161.89129814867727
c_858,86,60,16,False,0.9,10,1.6990654217663277e-16,136.17284285548624
c_859,86,60,16,False,1,10,1.561092479219032e-05,26.486292563059237
c_860,87,60,16,False,0.1,10,3.5574697909595066e-18,159.54757971976792
c_861,87,60,16,False,0.2,10,3.2471038341912852e-18,159.94403015910635
c_862,87,60,16,False,0.3,10,2.192590689810247e-18,161.6494162508061
c_863,87,60,16,False,0.4,10,2.541976292705213e-18,161.00727695445514
c_864,87,60,16,False,0.5,10,2.08532220607229e-18,161.86726023989632
c_865,87,60,16,False,0.6,10,3.929992777411064e-18,159.11507439123244
c_866,87,60,16,False,0.7,10,1.7383413417980045e-18,162.65764131324377
c_867,87,60,16,False,0.8,10,3.0006012516778276e-18,160.2869090344636
c_868,87,60,16,False,0.9,10,6.86028156278342e-17,146.6955724428898
c_869,87,60,16,False,1,10,2.6916375840787438e-05,30.7091234294256
c_870,88,60,16,False,0.1,10,1.6756166620611773e-18,157.6492746677818
c_871,88,60,16,False,0.2,10,2.3182637716623325e-18,156.2393928668737
c_872,88,60,16,False,0.3,10,2.4102392538576702e-18,156.07041978105906
c_873,88,60,16,False,0.4,10,1.0148924106068204e-18,159.82682131927203
c_874,88,60,16,False,0.5,10,2.080982801849485e-18,156.70833649607923
c_875,88,60,16,False,0.6,10,1.3309382916768303e-18,158.6494421714829
c_876,88,60,16,False,0.7,10,1.7079818466175664e-18,157.56618889153026
c_877,88,60,16,False,0.8,10,1.1078880724481774e-18,159.44606254102143
c_878,88,60,16,False,0.9,10,4.571485573085266e-17,143.29044773336022
c_879,88,60,16,False,1,10,8.966565525266465e-06,30.32493326785575
c_880,89,60,16,False,0.1,10,5.6448793873350094e-18,159.34633171338336
c_881,89,60,16,False,0.2,10,5.7617077535469756e-18,159.25736612870037
c_882,89,60,16,False,0.3,10,1.3221950528347404e-17,155.6499230321207
c_883,89,60,16,False,0.4,10,6.065067406100598e-18,159.03452201036598
c_884,89,60,16,False,0.5,10,1.2375275591453127e-17,155.9373295279545
c_885,89,60,16,False,0.6,10,6.208269045265177e-18,158.93317310666617
c_886,89,60,16,False,0.7,10,4.922344499662931e-19,169.94115832629714
c_887,89,60,16,False,0.8,10,5.4802559422820134e-18,159.47486994776347
c_888,89,60,16,False,0.9,10,1.0138099962355918e-17,156.80331270882738
c_889,89,60,16,False,1,10,6.011652785339894e-14,119.0729405892406
c_890,9,60,16,False,0.1,10,4.20741539110111e-18,156.6378361684257
c_891,9,60,16,False,0.2,10,2.908975431607342e-18,158.2405895249087
c_892,9,60,16,False,0.3,10,3.117014363191215e-18,157.94060203299182
c_893,9,60,16,False,0.4,10,1.5905385684687923e-18,160.8625480180616
c_894,9,60,16,False,0.5,10,1.7354400505234735e-18,160.48389390567843
c_895,9,60,16,False,0.6,10,3.632351753797064e-18,157.27611107117477
c_896,9,60,16,False,0.7,10,4.071294343638909e-18,156.7806650536117
c_897,9,60,16,False,0.8,10,3.929032791638431e-18,156.93513353664792
c_898,9,60,16,False,0.9,10,7.580449644175665e-17,144.08104031724383
c_899,9,60,16,False,1,10,1.6877598936069205e-06,40.59434600576371
c_900,90,60,16,False,0.1,10,3.106549868934226e-18,157.6349267829131
c_901,90,60,16,False,0.2,10,2.8594928553312512e-18,157.99481992328992
c_902,90,60,16,False,0.3,10,3.960145037911343e-18,156.58059917256554
c_903,90,60,16,False,0.4,10,3.8258215901448424e-18,156.7304629234371
c_904,90,60,16,False,0.5,10,2.5651728312950297e-18,158.46654376538424
c_905,90,60,16,False,0.6,10,5.092787208504035e-18,155.48815475409108
c_906,90,60,16,False,0.7,10,8.610125125115988e-19,163.2076154515113
c_907,90,60,16,False,0.8,10,9.525463907648833e-19,162.76884869196763
c_908,90,60,16,False,0.9,10,1.1269817244094048e-17,152.03854131646216
c_909,90,60,16,False,1,10,5.518763101764424e-08,55.13779359447557
c_910,91,60,16,False,0.1,10,1.0400959611231615e-17,159.4245865969717
c_911,91,60,16,False,0.2,10,9.88929097032565e-18,159.64366914141854
c_912,91,60,16,False,0.3,10,1.3624003787861734e-17,158.25227313087677
c_913,91,60,16,False,0.4,10,8.434179399075024e-18,160.33489237922308
c_914,91,60,16,False,0.5,10,1.9537940303777263e-18,166.68653292346633
c_915,91,60,16,False,0.6,10,8.162019213767465e-18,160.4773445786721
c_916,91,60,16,False,0.7,10,9.880736326010165e-18,159.64742761622685
c_917,91,60,16,False,0.8,10,8.226432985980183e-18,160.44320506660148
c_918,91,60,16,False,0.9,10,6.561698558992755e-05,31.423673461326086
c_919,91,60,16,False,1,10,0.00019969168669482025,26.57017342176988
c_920,92,60,16,False,0.1,10,1.8012823922161506e-18,159.81202609915275
c_921,92,60,16,False,0.2,10,2.673817101864251e-18,158.096527168204
c_922,92,60,16,False,0.3,10,2.9395245968979274e-18,157.6850731444564
c_923,92,60,16,False,0.4,10,3.2591449122703275e-18,157.23680740001802
c_924,92,60,16,False,0.5,10,2.6085351465487945e-18,158.2038771968479
c_925,92,60,16,False,0.6,10,2.7315787452285364e-18,158.00370687958326
c_926,92,60,16,False,0.7,10,1.4767443161638786e-18,160.67479109169636
c_927,92,60,16,False,0.8,10,5.610957283565826e-19,164.8774745365881
c_928,92,60,16,False,0.9,10,5.919818323607896e-17,144.6447602460554
c_929,92,60,16,False,1,10,5.413599049049827e-06,35.00969202157087
c_930,93,60,16,False,0.1,10,8.165413272788842e-18,159.1746460451322
c_931,93,60,16,False,0.2,10,1.0737204559584967e-18,167.98551549559386
c_932,93,60,16,False,0.3,10,1.597492810479759e-17,156.26003860270103
c_933,93,60,16,False,0.4,10,4.696515908271552e-19,171.57666979412366
c_934,93,60,16,False,0.5,10,8.120554960866067e-18,159.19857062915779
c_935,93,60,16,False,0.6,10,3.2810497700131736e-18,163.13429959719622
c_936,93,60,16,False,0.7,10,1.4521140605655314e-18,166.674420470619
c_937,93,60,16,False,0.8,10,1.6803799451112064e-17,156.0403528227608
c_938,93,60,16,False,0.9,10,6.471030512237677e-17,150.18469325599372
c_939,93,60,16,False,1,10,3.087653989057721e-10,83.39800435281347
c_940,94,60,16,False,0.1,10,1.3899781062075046e-18,159.78470910721123
c_941,94,60,16,False,0.2,10,1.1078752213558685e-18,160.76988020965257
c_942,94,60,16,False,0.3,10,1.8929933005233205e-18,158.44329792789864
c_943,94,60,16,False,0.4,10,6.327098974816873e-19,163.20274241760845
c_944,94,60,16,False,0.5,10,1.935759002829901e-18,158.3462758162416
c_945,94,60,16,False,0.6,10,6.680092573443247e-05,22.910806915748864
c_946,94,60,16,False,0.7,10,7.773585395655594e-05,22.230195768123686
c_947,94,60,16,False,0.8,10,8.541843129955515e-05,21.83185880004094
c_948,94,60,16,False,0.9,10,9.290113006904223e-05,21.460394182550306
c_949,94,60,16,False,1,10,0.00010611230764320533,20.83774438341253
c_950,95,60,16,False,0.1,10,8.336247023685762e-19,161.84143524993428
c_951,95,60,16,False,0.2,10,1.4903096135690721e-18,159.31837597398115
c_952,95,60,16,False,0.3,10,3.040056822464872e-19,166.2223239524859
c_953,95,60,16,False,0.4,10,7.802112629672021e-20,172.12901883343588
c_954,95,60,16,False,0.5,10,1.1213621628504661e-18,160.55368196713027
c_955,95,60,16,False,0.6,10,1.619852542848037e-18,158.95638613759476
c_956,95,60,16,False,0.7,10,8.533354700531921e-19,161.73994297618665
c_957,95,60,16,False,0.8,10,1.1252790339654285e-19,170.53853869297495
c_958,95,60,16,False,0.9,10,5.789592847572614e-17,143.42466040222607
c_959,95,60,16,False,1,10,0.00010086775811023937,20.569590543707324
c_960,96,60,16,False,0.1,10,6.862366673301392e-18,155.46395005178516
c_961,96,60,16,False,0.2,10,5.762793262722677e-18,156.22235884219862
c_962,96,60,16,False,0.3,10,4.879619699318533e-18,156.9448294929726
c_963,96,60,16,False,0.4,10,6.5890108211500505e-18,155.64048704246724
c_964,96,60,16,False,0.5,10,3.806637877516793e-18,158.02327360382452
c_965,96,60,16,False,0.6,10,4.9430442894934116e-18,156.88874424233933
c_966,96,60,16,False,0.7,10,5.3563073191863135e-18,156.5400344276889
c_967,96,60,16,False,0.8,10,6.7068776564574214e-18,155.5634854519625
c_968,96,60,16,False,0.9,10,7.0231729427182e-17,145.36335552134716
c_969,96,60,16,False,1,10,3.898361544184545e-14,117.91986544086197
c_970,97,60,16,False,0.1,10,3.749751790212648e-18,157.24366603643477
c_971,97,60,16,False,0.2,10,3.208598097283922e-19,167.92053801688223
c_972,97,60,16,False,0.3,10,2.5339602169567648e-18,158.94569330688728
c_973,97,60,16,False,0.4,10,6.6897844372772645e-19,164.72957000015998
c_974,97,60,16,False,0.5,10,3.303678559665711e-18,157.79371339975648
c_975,97,60,16,False,0.6,10,2.2287024443666e-18,159.50317033578048
c_976,97,60,16,False,0.7,10,3.5369766536550794e-18,157.49736927857344
c_977,97,60,16,False,0.8,10,1.5848435931706226e-18,160.9838271531747
c_978,97,60,16,False,0.9,10,2.701291409126948e-16,138.667976696303
c_979,97,60,16,False,1,10,0.0002092271249317082,19.545549398741894
c_980,98,60,16,False,0.1,10,0.00024319607534282518,17.656274826301846
c_981,98,60,16,False,0.2,10,0.00023588480460621172,17.809492267470446
c_982,98,60,16,False,0.3,10,0.00021891741292058607,18.10069308040054
c_983,98,60,16,False,0.4,10,0.00021358823056429825,18.210103877187617
c_984,98,60,16,False,0.5,10,0.00020480401174638327,18.39054803154844
c_985,98,60,16,False,0.6,10,0.00020700768792910538,18.337750257664517
c_986,98,60,16,False,0.7,10,0.0002290799169547788,17.87506390571188
c_987,98,60,16,False,0.8,10,0.00023906513533610983,17.678233768037604
c_988,98,60,16,False,0.9,10,0.0002520691774063261,17.44013923728608
c_989,98,60,16,False,1,10,0.00026287387871826525,17.24631174928287
c_990,99,60,16,False,0.1,10,1.1287254468194365e-18,159.23597376503477
c_991,99,60,16,False,0.2,10,1.4465206941702147e-18,158.1586104337929
c_992,99,60,16,False,0.3,10,1.440620887879024e-18,158.17635985090413
c_993,99,60,16,False,0.4,10,1.4199320019277985e-18,158.23918144458625
c_994,99,60,16,False,0.5,10,7.066158254858788e-19,161.2700233342153
c_995,99,60,16,False,0.6,10,7.605029939200416e-19,160.9508476467376
c_996,99,60,16,False,0.7,10,1.4269625284040655e-18,158.21773122217252
c_997,99,60,16,False,0.8,10,7.401477538481163e-19,161.06867266544816
c_998,99,60,16,False,0.9,10,1.673450854573281e-16,137.52572702824506
c_999,99,60,16,False,1,10,2.375120152036472e-06,35.97486632978448
c_1000,0,70,16,False,0.1,10,5.455685197412883e-20,171.0305162351622
c_1001,0,70,16,False,0.2,10,5.046352802473801e-19,161.36923316718287
c_1002,0,70,16,False,0.3,10,1.3569250721149114e-18,157.07345059019266
c_1003,0,70,16,False,0.4,10,1.0552325646051597e-18,158.16552740557486
c_1004,0,70,16,False,0.5,10,6.511413307704551e-19,160.26225663421377
c_1005,0,70,16,False,0.6,10,1.0442356248508779e-18,158.21102420665136
c_1006,0,70,16,False,0.7,10,8.513101417772878e-19,159.09813119453364
c_1007,0,70,16,False,0.8,10,4.990299206812457e-19,161.4177434040208
c_1008,0,70,16,False,0.9,10,6.409475810289338e-17,140.33078395372263
c_1009,0,70,16,False,1,10,6.353276078829206e-12,90.36897844892069
c_1010,1,70,16,False,0.1,10,8.153749856713034e-18,157.95687749839232
c_1011,1,70,16,False,0.2,10,8.942510446590296e-18,157.55585678289592
c_1012,1,70,16,False,0.3,10,9.892053899301573e-18,157.11758660249996
c_1013,1,70,16,False,0.4,10,5.824660240432964e-18,159.4177453683899
c_1014,1,70,16,False,0.5,10,4.198597257677158e-18,160.8394091632373
c_1015,1,70,16,False,0.6,10,6.766982830793037e-18,158.76650058472472
c_1016,1,70,16,False,0.7,10,5.795793096822209e-18,159.43932259649674
c_1017,1,70,16,False,0.8,10,1.0172284442429834e-17,156.99626636805624
c_1018,1,70,16,False,0.9,10,2.7618493676876473e-17,152.65845148004536
c_1019,1,70,16,False,1,10,1.9343717893351722e-14,124.2050522706395
c_1020,10,70,16,False,0.1,10,2.6236777350100626e-18,157.22044647895632
c_1021,10,70,16,False,0.2,10,3.2056648654866397e-18,156.3503702052557
c_1022,10,70,16,False,0.3,10,1.9107751070470822e-18,158.59745562227704
c_1023,10,70,16,False,0.4,10,2.200957752926323e-18,157.9834343052287
c_1024,10,70,16,False,0.5,10,1.936738256209945e-18,158.53884206060957
c_1025,10,70,16,False,0.6,10,2.803343808594275e-18,156.9327877304144
c_1026,10,70,16,False,0.7,10,2.591291737782134e-18,157.27438823885385
c_1027,10,70,16,False,0.8,10,2.052859406660151e-18,158.2859592964948
c_1028,10,70,16,False,0.9,10,2.1532979356257166e-17,148.07851009040093
c_1029,10,70,16,False,1,10,8.236550392324731e-15,122.25209705422944
c_1030,11,70,16,False,0.1,10,8.322813884487887e-18,156.83234399115767
c_1031,11,70,16,False,0.2,10,5.4260028236286516e-18,158.69024567937316
c_1032,11,70,16,False,0.3,10,8.820605060127947e-18,156.58006206447703
c_1033,11,70,16,False,0.4,10,1.001025200053297e-17,156.03059573267353
c_1034,11,70,16,False,0.5,10,1.1119645257509553e-17,155.57413651225778
c_1035,11,70,16,False,0.6,10,8.209509007600428e-18,156.89187398516623
c_1036,11,70,16,False,0.7,10,8.425749843277149e-18,156.77896021858558
c_1037,11,70,16,False,0.8,10,8.52246750589754e-18,156.72939224821314
c_1038,11,70,16,False,0.9,10,1.1606235524704414e-17,155.38813200915345
c_1039,11,70,16,False,1,10,1.1626706128514083e-14,125.38047883579745
c_1040,12,70,16,False,0.1,10,6.338267118168337e-19,168.65313447753948
c_1041,12,70,16,False,0.2,10,7.341943511619822e-18,158.01472945609754
c_1042,12,70,16,False,0.3,10,5.940643857684112e-18,158.93450466494932
c_1043,12,70,16,False,0.4,10,7.812583911472168e-18,157.74489291068815
c_1044,12,70,16,False,0.5,10,6.400887799872347e-19,168.61043771123792
c_1045,12,70,16,False,0.6,10,8.323756600232213e-18,157.46964617080127
c_1046,12,70,16,False,0.7,10,1.5413978682734183e-18,164.79369232044579
c_1047,12,70,16,False,0.8,10,9.371838152370275e-18,156.95459207989325
c_1048,12,70,16,False,0.9,10,1.620322127858113e-17,154.57682622308775
c_1049,12,70,16,False,1,10,2.3129885216779737e-13,113.03110379807941
c_1050,13,70,16,False,0.1,10,8.973601824222746e-20,169.60218013623475
c_1051,13,70,16,False,0.2,10,9.15712499387085e-19,159.51425665627968
c_1052,13,70,16,False,0.3,10,2.712504065055524e-19,164.79814410315208
c_1053,13,70,16,False,0.4,10,1.2104993928657938e-19,168.30220232694074
c_1054,13,70,16,False,0.5,10,2.2340533203316934e-19,165.64091274773844
c_1055,13,70,16,False,0.6,10,1.268706144311412e-18,158.09823765721592
c_1056,13,70,16,False,0.7,10,4.224764770234051e-21,182.8738227569366
c_1057,13,70,16,False,0.8,10,8.83223136834362e-19,159.671143708633
c_1058,13,70,16,False,0.9,10,6.035336404972485e-17,141.32483318065707
c_1059,13,70,16,False,1,10,4.242756868336413e-12,92.8553293771545
c_1060,14,70,16,False,0.1,10,3.774365173477515e-21,185.69856265854855
c_1061,14,70,16,False,0.2,10,1.2796050210859496e-18,160.39624245615016
c_1062,14,70,16,False,0.3,10,3.006413633177309e-19,166.68651449666748
c_1063,14,70,16,False,0.4,10,1.4182842968144616e-18,159.9493688835348
c_1064,14,70,16,False,0.5,10,2.442522060481374e-18,157.58861688169364
c_1065,14,70,16,False,0.6,10,1.5025136793850047e-18,159.69881747722326
c_1066,14,70,16,False,0.7,10,1.3528529778172103e-18,160.1544958055156
c_1067,14,70,16,False,0.8,10,6.673835638277793e-20,173.2232467520021
c_1068,14,70,16,False,0.9,10,1.9916120122183074e-17,148.474954455119
c_1069,14,70,16,False,1,10,8.121778952802958e-15,122.37048966676598
c_1070,15,70,16,False,0.1,10,3.2840443633991033e-18,158.75380224893502
c_1071,15,70,16,False,0.2,10,4.094957901315045e-18,157.79539799536218
c_1072,15,70,16,False,0.3,10,3.833531273396714e-18,158.08190229801252
c_1073,15,70,16,False,0.4,10,4.331898146386142e-18,157.55111003609704
c_1074,15,70,16,False,0.5,10,3.898977697137804e-18,158.00838495037564
c_1075,15,70,16,False,0.6,10,4.49929975083047e-18,157.38644311886887
c_1076,15,70,16,False,0.7,10,3.5313206731963676e-18,158.438520880421
c_1077,15,70,16,False,0.8,10,4.400358896162552e-18,157.48301146615847
c_1078,15,70,16,False,0.9,10,2.239163716297568e-17,150.41703393944056
c_1079,15,70,16,False,1,10,3.767690336033319e-14,118.1571392172109
c_1080,16,70,16,False,0.1,10,1.5545633201327675e-18,158.79342898725085
c_1081,16,70,16,False,0.2,10,1.6528982308994322e-18,158.52705199503413
c_1082,16,70,16,False,0.3,10,1.7201390500016793e-18,158.35387759324178
c_1083,16,70,16,False,0.4,10,1.033516568708352e-18,160.5663387040586
c_1084,16,70,16,False,0.5,10,4.85210525014477e-19,163.85021101940825
c_1085,16,70,16,False,0.6,10,1.760001242521906e-18,158.25438341971042
c_1086,16,70,16,False,0.7,10,1.307717449056609e-18,159.54437394540724
c_1087,16,70,16,False,0.8,10,1.8276991674088404e-20,178.09046601686498
c_1088,16,70,16,False,0.9,10,2.2081392981802026e-17,147.26924846269517
c_1089,16,70,16,False,1,10,3.701342565984257e-14,115.02591931589566
c_1090,17,70,16,False,0.1,10,1.0642609824820788e-18,160.39754659953957
c_1091,17,70,16,False,0.2,10,1.7941608033564558e-18,158.1294143529133
c_1092,17,70,16,False,0.3,10,1.2367472611792058e-18,159.74521842811464
c_1093,17,70,16,False,0.4,10,1.427379902155064e-18,159.12263221441575
c_1094,17,70,16,False,0.5,10,1.2461824107812514e-18,159.71221181963713
c_1095,17,70,16,False,0.6,10,9.142689858748769e-19,161.05728812591758
c_1096,17,70,16,False,0.7,10,8.898080950421395e-19,161.17506450219213
c_1097,17,70,16,False,0.8,10,4.180414727905346e-19,164.45583431000267
c_1098,17,70,16,False,0.9,10,2.7427794005029763e-17,146.28611912928096
c_1099,17,70,16,False,1,10,1.8627642794834365e-12,97.9664225176913
c_1100,18,70,16,False,0.1,10,2.4562404562338536e-18,157.7859971345287
c_1101,18,70,16,False,0.2,10,1.6435068702219231e-18,159.53099070338052
c_1102,18,70,16,False,0.3,10,2.4502988430565224e-18,157.79651539272632
c_1103,18,70,16,False,0.4,10,1.7741857894017277e-18,159.19871496813076
c_1104,18,70,16,False,0.5,10,2.488874573737314e-18,157.72867583581868
c_1105,18,70,16,False,0.6,10,1.851291350665718e-18,159.01395821856926
c_1106,18,70,16,False,0.7,10,1.7505823140721998e-18,159.25688059740406
c_1107,18,70,16,False,0.8,10,2.594119157937337e-18,157.54880674228605
c_1108,18,70,16,False,0.9,10,1.296416319853731e-17,150.56126096909364
c_1109,18,70,16,False,1,10,2.2576612027784648e-14,118.15211352794256
c_1110,19,70,16,False,0.1,10,4.2050356386525215e-18,160.10279393891125
c_1111,19,70,16,False,0.2,10,5.941134042374226e-18,158.60179723719162
c_1112,19,70,16,False,0.3,10,5.288799879443533e-18,159.10691940521787
c_1113,19,70,16,False,0.4,10,5.3830285174766145e-18,159.03022390276416
c_1114,19,70,16,False,0.5,10,6.279954979765476e-18,158.36092544051817
c_1115,19,70,16,False,0.6,10,7.919831642091368e-18,157.35333124251878
c_1116,19,70,16,False,0.7,10,6.228215479494059e-18,158.39685440804263
c_1117,19,70,16,False,0.8,10,6.205681856786598e-19,168.41259566425393
c_1118,19,70,16,False,0.9,10,2.6321192072683923e-17,152.13743522388066
c_1119,19,70,16,False,1,10,1.3096984797238527e-14,125.16877813296786
c_1120,2,70,16,False,0.1,10,1.3320421471302526e-18,158.15413662326552
c_1121,2,70,16,False,0.2,10,2.015978496722479e-18,156.3544573262871
c_1122,2,70,16,False,0.3,10,1.6239603345141017e-18,157.29356210108463
c_1123,2,70,16,False,0.4,10,8.924350223742614e-19,159.8935502299813
c_1124,2,70,16,False,0.5,10,6.048243662294089e-19,161.5830234931914
c_1125,2,70,16,False,0.6,10,1.46963185057494e-18,157.72723073893135
c_1126,2,70,16,False,0.7,10,1.148176956126276e-18,158.79922804278957
c_1127,2,70,16,False,0.8,10,1.6578005632734145e-18,157.20399348464323
c_1128,2,70,16,False,0.9,10,9.1341013916837e-18,149.79265793838874
c_1129,2,70,16,False,1,10,6.068878323059567e-15,121.56822968665216
c_1130,20,70,16,False,0.1,10,1.0603835733164343e-18,159.6224771325726
c_1131,20,70,16,False,0.2,10,6.303966842686072e-19,161.88096783974402
c_1132,20,70,16,False,0.3,10,1.507142481671734e-18,158.09556393763498
c_1133,20,70,16,False,0.4,10,2.29107931473986e-19,166.27670580060396
c_1134,20,70,16,False,0.5,10,2.7346046651553696e-19,165.50816154096572
c_1135,20,70,16,False,0.6,10,1.2149950923957856e-18,159.0313618087132
c_1136,20,70,16,False,0.7,10,6.816636826293102e-19,161.54140549139453
c_1137,20,70,16,False,0.8,10,1.0465316346756798e-18,159.6795834166616
c_1138,20,70,16,False,0.9,10,1.3188280177710728e-17,148.67522532946836
c_1139,20,70,16,False,1,10,1.3420794079806127e-14,118.59932228998724
c_1140,21,70,16,False,0.1,10,4.488750224767217e-21,180.63015230824956
c_1141,21,70,16,False,0.2,10,7.355073638527686e-27,238.4855364551671
c_1142,21,70,16,False,0.3,10,6.792526369532911e-19,158.83109337182793
c_1143,21,70,16,False,0.4,10,6.472259889220569e-19,159.04084722660926
c_1144,21,70,16,False,0.5,10,9.838893819856248e-20,167.22194397084047
c_1145,21,70,16,False,0.6,10,4.964130835810805e-19,160.19297451311195
c_1146,21,70,16,False,0.7,10,6.915616909347144e-19,158.75309743194185
c_1147,21,70,16,False,0.8,10,6.089852293355238e-19,159.30533910778217
c_1148,21,70,16,False,0.9,10,9.282475899187147e-18,147.4747683235669
c_1149,21,70,16,False,1,10,1.877697701965405e-09,64.41400639769024
c_1150,22,70,16,False,0.1,10,1.2567613474467263e-18,159.6032347384411
