rec_id,phantom,zeros_pct_in_synthetic_image,Algorithm,simulate_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
863,000308150214_slice_10,0.6,irls_drs,True,180,0.4,0.999995749278863,5.479567768980716e-08,72.61253697528393,67.10567482177785
864,000308150214_slice_10,0.6,irls_drs,True,180,0.5,0.9999812390241348,2.0869305254936257e-07,66.80492008479811,61.29805793129204
865,000308150214_slice_10,0.6,irls_drs,True,180,0.6,0.9999763740071939,2.584168338241814e-07,65.87679198885837,60.369929835352295
866,000308150214_slice_10,0.6,irls_drs,True,180,0.7,0.9999766419850151,2.589142507400425e-07,65.86844045171782,60.36157829821174
867,000308150214_slice_10,0.6,irls_drs,True,180,0.8,0.9999753016207776,2.7869123030756045e-07,65.54876697196124,60.041904818455166
868,000308150214_slice_10,0.6,irls_drs,True,180,0.9,0.9999724472614442,3.144551882586544e-07,65.0244123536534,59.517550200147326
869,000308150214_slice_10,0.6,irls_drs,True,180,1.0,0.9999662212007854,3.868030144316538e-07,64.12510150033886,58.61823934683279
870,000308150214_slice_10,0.6,irls_drs,True,190,0.1,0.9999997519235551,2.634907397043689e-09,85.79234643320365,80.28548427969758
871,000308150214_slice_10,0.6,irls_drs,True,190,0.2,0.9999997583879681,2.5674226261337063e-09,85.90502635773339,80.3981642042273
872,000308150214_slice_10,0.6,irls_drs,True,190,0.3,0.9999997697416831,2.450215911084844e-09,86.10795644263555,80.60109428912949
873,000308150214_slice_10,0.6,irls_drs,True,190,0.4,0.9999997729991358,2.4083302284015885e-09,86.18283963203433,80.67597747852827
874,000308150214_slice_10,0.6,irls_drs,True,190,0.5,0.999999779119954,2.3440343617907296e-09,86.3003602617497,80.79349810824363
875,000308150214_slice_10,0.6,irls_drs,True,190,0.6,0.9999997824514203,2.3165423791810856e-09,86.35159750338383,80.84473534987777
876,000308150214_slice_10,0.6,irls_drs,True,190,0.7,0.9999997838419873,2.309710975618091e-09,86.36442361903272,80.85756146552666
877,000308150214_slice_10,0.6,irls_drs,True,190,0.8,0.9999997635469031,2.525625292068195e-09,85.9763108199062,80.46944866640011
878,000308150214_slice_10,0.6,irls_drs,True,190,0.9,0.999989814438577,1.1703770143453888e-07,69.31674216138543,63.809880007879364
879,000308150214_slice_10,0.6,irls_drs,True,190,1.0,0.9999872935960996,1.4931388247435595e-07,68.25899811821378,62.752135964707705
880,000308150214_slice_10,0.6,irls_drs,True,200,0.1,0.9999998187429026,1.9190997195633406e-09,87.1690245802591,81.66216242675303
881,000308150214_slice_10,0.6,irls_drs,True,200,0.2,0.9999998233677768,1.869282607564963e-09,87.28325034828927,81.7763881947832
882,000308150214_slice_10,0.6,irls_drs,True,200,0.3,0.999999826902799,1.8339210089171374e-09,87.36619374298606,81.85933158947996
883,000308150214_slice_10,0.6,irls_drs,True,200,0.4,0.9999998298491262,1.805347196176632e-09,87.43439264182955,81.92753048832347
884,000308150214_slice_10,0.6,irls_drs,True,200,0.5,0.9999998318975558,1.788207591103037e-09,87.47582065832438,81.9689585048183
885,000308150214_slice_10,0.6,irls_drs,True,200,0.6,0.9999998340838583,1.7696092421835353e-09,87.52122622168554,82.01436406817946
886,000308150214_slice_10,0.6,irls_drs,True,200,0.7,0.9999998315568688,1.7987106705758178e-09,87.45038688948951,81.94352473598343
887,000308150214_slice_10,0.6,irls_drs,True,200,0.8,0.9999998161105894,1.966549713579639e-09,87.06295070326996,81.5560885497639
888,000308150214_slice_10,0.6,irls_drs,True,200,0.9,0.9999997839354798,2.3157150642509476e-09,86.35314879157177,80.84628663806569
889,000308150214_slice_10,0.6,irls_drs,True,200,1.0,0.9999951171451461,5.825195725656767e-08,72.34689477830759,66.84003262480152
890,000308150214_slice_10,0.6,irls_drs,True,210,0.1,0.9999999198874522,8.519660902400306e-10,90.69577690579203,85.18891475228597
891,000308150214_slice_10,0.6,irls_drs,True,210,0.2,0.9999999203324076,8.446907467585639e-10,90.73302263309608,85.22616047959002
892,000308150214_slice_10,0.6,irls_drs,True,210,0.3,0.9999999220608711,8.255425466806828e-10,90.83260539224347,85.32574323873739
893,000308150214_slice_10,0.6,irls_drs,True,210,0.4,0.9999999247228026,7.984056194141188e-10,90.97776415017336,85.47090199666727
894,000308150214_slice_10,0.6,irls_drs,True,210,0.5,0.9999999252209212,7.920145913062198e-10,91.01266817317827,85.50580601967219
895,000308150214_slice_10,0.6,irls_drs,True,210,0.6,0.9999999252522453,7.905447399335108e-10,91.0207354665977,85.51387331309164
896,000308150214_slice_10,0.6,irls_drs,True,210,0.7,0.9999999230391492,8.148413231983799e-10,90.88926954657191,85.38240739306585
897,000308150214_slice_10,0.6,irls_drs,True,210,0.8,0.9999999112144463,9.383297258526823e-10,90.27644525207558,84.76958309856948
898,000308150214_slice_10,0.6,irls_drs,True,210,0.9,0.9999998905320726,1.1580644731324506e-09,89.36267261380425,83.85581046029819
899,000308150214_slice_10,0.6,irls_drs,True,210,1.0,0.9999996564566216,3.943092139234605e-09,84.04163074538843,78.53476859188235
900,000308150214_slice_10,0.6,irls_drs,True,220,0.1,0.9999999553143046,4.684018847768604e-10,93.2938136606222,87.78695150711613
901,000308150214_slice_10,0.6,irls_drs,True,220,0.2,0.9999999563899137,4.576412934758857e-10,93.3947479557952,87.88788580228912
902,000308150214_slice_10,0.6,irls_drs,True,220,0.3,0.9999999556582444,4.679702789166142e-10,93.29781728362606,87.79095513011998
903,000308150214_slice_10,0.6,irls_drs,True,220,0.4,0.9999999566767185,4.5856325381083227e-10,93.38600749664039,87.87914534313431
904,000308150214_slice_10,0.6,irls_drs,True,220,0.5,0.9999999572108563,4.529357191873103e-10,93.43963428855007,87.93277213504399
905,000308150214_slice_10,0.6,irls_drs,True,220,0.6,0.999999956058698,4.6489683635328173e-10,93.3264340920299,87.81957193852384
906,000308150214_slice_10,0.6,irls_drs,True,220,0.7,0.9999999507946639,5.211699069649357e-10,92.83020668969397,87.32334453618789
907,000308150214_slice_10,0.6,irls_drs,True,220,0.8,0.999999941414678,6.193031080344085e-10,92.08096740434792,86.57410525084185
908,000308150214_slice_10,0.6,irls_drs,True,220,0.9,0.9999999258906294,7.818605936700237e-10,91.06870675069304,85.56184459718696
909,000308150214_slice_10,0.6,irls_drs,True,220,1.0,0.9999998989637543,1.0692141588192644e-09,89.70935298833979,84.20249083483371
910,000308150214_slice_10,0.7,irls_drs,True,160,0.1,0.9999664835526969,5.208738478503922e-07,62.83267447173533,56.59913890337983
911,000308150214_slice_10,0.7,irls_drs,True,160,0.2,0.9999719431107436,4.380594886063671e-07,63.58466908173611,57.3511335133806
912,000308150214_slice_10,0.7,irls_drs,True,160,0.3,0.9999647701901394,5.460934825227245e-07,62.627330066201196,56.39379449784569
913,000308150214_slice_10,0.7,irls_drs,True,160,0.4,0.9999624398564337,5.652094986827356e-07,62.477905481843536,56.24436991348802
914,000308150214_slice_10,0.7,irls_drs,True,160,0.5,0.9999613471570843,5.815124314416796e-07,62.35440996586754,56.12087439751203
915,000308150214_slice_10,0.7,irls_drs,True,160,0.6,0.9999463031088509,7.905593219704462e-07,61.0206553593065,54.787119790950996
916,000308150214_slice_10,0.7,irls_drs,True,160,0.7,0.9999242607590401,1.0954363781979761e-06,59.60412840741259,53.37059283905708
917,000308150214_slice_10,0.7,irls_drs,True,160,0.8,0.9999107311426778,1.2819015581019848e-06,58.921453245946005,52.68791767759049
918,000308150214_slice_10,0.7,irls_drs,True,160,0.9,0.999905487578198,1.3574211036728808e-06,58.67285403164712,52.43931846329161
919,000308150214_slice_10,0.7,irls_drs,True,160,1.0,0.9998652514986276,1.9393295975514916e-06,57.12348374400751,50.889948175652
920,000308150214_slice_10,0.7,irls_drs,True,170,0.1,0.9999987847951954,1.81470420316084e-08,77.41194154872592,71.17840598037043
921,000308150214_slice_10,0.7,irls_drs,True,170,0.2,0.9999988035157457,1.7857281232542453e-08,77.48184661661581,71.2483110482603
922,000308150214_slice_10,0.7,irls_drs,True,170,0.3,0.999998829398951,1.7500048444513587e-08,77.56960749076231,71.3360719224068
923,000308150214_slice_10,0.7,irls_drs,True,170,0.4,0.9999988514627906,1.708824366309716e-08,77.6730257195584,71.4394901512029
924,000308150214_slice_10,0.7,irls_drs,True,170,0.5,0.9999988452880599,1.7160982944694865e-08,77.65457840308342,71.42104283472791
925,000308150214_slice_10,0.7,irls_drs,True,170,0.6,0.9999988430363934,1.718628026079926e-08,77.6481811034139,71.4146455350584
926,000308150214_slice_10,0.7,irls_drs,True,170,0.7,0.9999751175019641,3.759276780096646e-07,64.24895697791509,58.01542140955958
927,000308150214_slice_10,0.7,irls_drs,True,170,0.8,0.9999408961865577,8.645665862116652e-07,60.63201553100665,54.398479962651145
928,000308150214_slice_10,0.7,irls_drs,True,170,0.9,0.9999165529741135,1.2094577065155656e-06,59.174093138651926,52.94055757029642
929,000308150214_slice_10,0.7,irls_drs,True,170,1.0,0.999860030597754,1.9848896222161803e-06,57.02263638923669,50.78910082088118
930,000308150214_slice_10,0.7,irls_drs,True,180,0.1,0.9999993524842035,9.658967067201313e-09,80.15069314681851,73.917157578463
931,000308150214_slice_10,0.7,irls_drs,True,180,0.2,0.9999993731146345,9.363677259812059e-09,80.28553563653139,74.05200006817589
932,000308150214_slice_10,0.7,irls_drs,True,180,0.3,0.9999993655362915,9.479208341186828e-09,80.23227931376125,73.99874374540575
933,000308150214_slice_10,0.7,irls_drs,True,180,0.4,0.9999993410625951,9.855663739142877e-09,80.06314122420517,73.82960565584965
934,000308150214_slice_10,0.7,irls_drs,True,180,0.5,0.9999993558468278,9.664553672063221e-09,80.1481819773847,73.91464640902919
935,000308150214_slice_10,0.7,irls_drs,True,180,0.6,0.9999993621941002,9.559268042957667e-09,80.19575360555956,73.96221803720405
936,000308150214_slice_10,0.7,irls_drs,True,180,0.7,0.9999993174059048,1.0253614681650115e-08,79.89123006846599,73.65769450011048
937,000308150214_slice_10,0.7,irls_drs,True,180,0.8,0.9999992631490655,1.1064925070850275e-08,79.56051522669976,73.32697965834426
938,000308150214_slice_10,0.7,irls_drs,True,180,0.9,0.9999973680457195,4.163456304532828e-08,73.8054598890165,67.571924320661
939,000308150214_slice_10,0.7,irls_drs,True,180,1.0,0.9999628695319157,5.92012464402907e-07,62.276691494182685,56.04315592582718
940,000308150214_slice_10,0.7,irls_drs,True,190,0.1,0.9999997099040383,4.360799171753536e-09,83.6043391346589,77.37080356630341
941,000308150214_slice_10,0.7,irls_drs,True,190,0.2,0.9999997238018404,4.165663840806954e-09,83.80315779509019,77.56962222673468
942,000308150214_slice_10,0.7,irls_drs,True,190,0.3,0.9999997314019969,4.043624064068158e-09,83.93229227584,77.69875670748448
943,000308150214_slice_10,0.7,irls_drs,True,190,0.4,0.9999997127955289,4.339050977863281e-09,83.62605247479762,77.3925169064421
944,000308150214_slice_10,0.7,irls_drs,True,190,0.5,0.9999996990932168,4.531867712895188e-09,83.43722775860307,77.20369219024758
945,000308150214_slice_10,0.7,irls_drs,True,190,0.6,0.999999682149208,4.781375440802119e-09,83.20447153508366,76.97093596672815
946,000308150214_slice_10,0.7,irls_drs,True,190,0.7,0.9999996731526558,4.920628106164813e-09,83.0797945706381,76.8462590022826
947,000308150214_slice_10,0.7,irls_drs,True,190,0.8,0.9999996268211246,5.6257372838897105e-09,82.49820552800227,76.26466995964675
948,000308150214_slice_10,0.7,irls_drs,True,190,0.9,0.9999995296818562,7.062841478304994e-09,81.51020541146538,75.27666984310987
949,000308150214_slice_10,0.7,irls_drs,True,190,1.0,0.999998399977093,2.3167267591221583e-08,76.35125185028821,70.1177162819327
950,000308150214_slice_10,0.7,irls_drs,True,200,0.1,0.9999998339242864,2.5165728278730644e-09,85.99190496903744,79.75836940068191
951,000308150214_slice_10,0.7,irls_drs,True,200,0.2,0.9999998200624584,2.7163011457876603e-09,85.66022083175154,79.42668526339602
952,000308150214_slice_10,0.7,irls_drs,True,200,0.3,0.9999998245351513,2.6306755904217404e-09,85.7993270492701,79.5657914809146
953,000308150214_slice_10,0.7,irls_drs,True,200,0.4,0.9999998252250136,2.6320449647228515e-09,85.7970669569478,79.5635313885923
954,000308150214_slice_10,0.7,irls_drs,True,200,0.5,0.9999998183953723,2.7483925736718667e-09,85.60921233620319,79.37567676784768
955,000308150214_slice_10,0.7,irls_drs,True,200,0.6,0.9999998124247298,2.8222052677225655e-09,85.49411401851272,79.26057845015721
956,000308150214_slice_10,0.7,irls_drs,True,200,0.7,0.9999998004962529,2.9952533146365554e-09,85.2356644255791,79.0021288572236
957,000308150214_slice_10,0.7,irls_drs,True,200,0.8,0.9999997682639491,3.4778292742673003e-09,84.58691741212975,78.35338184377423
958,000308150214_slice_10,0.7,irls_drs,True,200,0.9,0.99999968985973,4.6573314873184756e-09,83.31862849894239,77.08509293058688
959,000308150214_slice_10,0.7,irls_drs,True,200,1.0,0.999999571947289,6.417887664493832e-09,81.92607888848089,75.6925433201254
960,000308150214_slice_10,0.7,irls_drs,True,210,0.1,0.9999999559439644,6.809265810289926e-10,91.66899712129641,85.43546155294092
961,000308150214_slice_10,0.7,irls_drs,True,210,0.2,0.9999999516342988,7.42641029135089e-10,91.29221060718888,85.05867503883337
962,000308150214_slice_10,0.7,irls_drs,True,210,0.3,0.9999999527444138,7.251576632407711e-10,91.39567559178894,85.16214002343345
963,000308150214_slice_10,0.7,irls_drs,True,210,0.4,0.9999999482629878,7.903480217361309e-10,91.02181629421771,84.7882807258622
964,000308150214_slice_10,0.7,irls_drs,True,210,0.5,0.9999999457540075,8.298984127621516e-10,90.80975066029941,84.5762150919439
965,000308150214_slice_10,0.7,irls_drs,True,210,0.6,0.9999999427597562,8.717001440153278e-10,90.59632882263668,84.36279325428117
966,000308150214_slice_10,0.7,irls_drs,True,210,0.7,0.999999938694539,9.299389233499919e-10,90.31545574159094,84.08192017323543
967,000308150214_slice_10,0.7,irls_drs,True,210,0.8,0.9999999143337587,1.2945709439893031e-09,88.8787414473561,82.64520587900059
968,000308150214_slice_10,0.7,irls_drs,True,210,0.9,0.999999860272014,2.1067980203624164e-09,86.76377098396047,80.53023541560495
969,000308150214_slice_10,0.7,irls_drs,True,210,1.0,0.9999997799838084,3.3171083362496963e-09,84.79240344257695,78.55886787422145
970,000308150214_slice_10,0.7,irls_drs,True,220,0.1,0.9999999809890617,2.971651106357085e-10,95.27002181277032,89.0364862444148
971,000308150214_slice_10,0.7,irls_drs,True,220,0.2,0.9999999819219502,2.8065194693849165e-10,95.5183194064648,89.28478383810929
972,000308150214_slice_10,0.7,irls_drs,True,220,0.3,0.9999999831708183,2.6113137361575825e-10,95.83140946753625,89.59787389918075
973,000308150214_slice_10,0.7,irls_drs,True,220,0.4,0.9999999770501352,3.505026540414916e-10,94.55308689163198,88.31955132327649
974,000308150214_slice_10,0.7,irls_drs,True,220,0.5,0.9999999747730133,3.838501562182789e-10,94.15838278309126,87.92484721473576
975,000308150214_slice_10,0.7,irls_drs,True,220,0.6,0.9999999718162602,4.2682460052243766e-10,93.69750557468626,87.46397000633075
976,000308150214_slice_10,0.7,irls_drs,True,220,0.7,0.9999999659315578,5.149116711016026e-10,92.88267264246606,86.64913707411057
977,000308150214_slice_10,0.7,irls_drs,True,220,0.8,0.9999999472962793,7.906458631344394e-10,91.02017997065522,84.78664440229971
978,000308150214_slice_10,0.7,irls_drs,True,220,0.9,0.9999999132403233,1.2930093971450201e-09,88.88398318806074,82.65044761970522
979,000308150214_slice_10,0.7,irls_drs,True,220,1.0,0.9999998540692642,2.17360936427526e-09,86.62818503572355,80.39464946736805
980,000308150214_slice_10,0.8,irls_drs,True,160,0.1,0.9999999675772973,1.5926407381520195e-10,97.97882179650611,92.6358616497
981,000308150214_slice_10,0.8,irls_drs,True,160,0.2,0.9999999679906615,1.5745263786089748e-10,98.02850059074211,92.68554044393599
982,000308150214_slice_10,0.8,irls_drs,True,160,0.3,0.9999999700123332,1.4738688882118997e-10,98.31541148538489,92.97245133857876
983,000308150214_slice_10,0.8,irls_drs,True,160,0.4,0.9999999672419494,1.5835349906703879e-10,98.00372335773488,92.66076321092876
984,000308150214_slice_10,0.8,irls_drs,True,160,0.5,0.9999999577255192,1.9959250486831543e-10,96.9985577144268,91.6555975676207
985,000308150214_slice_10,0.8,irls_drs,True,160,0.6,0.9999999444631378,2.5800871472064827e-10,95.88365624691151,90.54069610010541
986,000308150214_slice_10,0.8,irls_drs,True,160,0.7,0.9999999162914331,3.8258046174054385e-10,94.17277213020003,88.82981198339394
987,000308150214_slice_10,0.8,irls_drs,True,160,0.8,0.9999998827052572,5.355034597638349e-10,92.71237718946993,87.36941704266383
988,000308150214_slice_10,0.8,irls_drs,True,160,0.9,0.99999983356561,7.655212206489102e-10,91.16042765928506,85.81746751247897
989,000308150214_slice_10,0.8,irls_drs,True,160,1.0,0.9999997549103613,1.1340642815917943e-09,89.45362327851065,84.11066313170453
990,000308150214_slice_10,0.8,irls_drs,True,170,0.1,0.9999999930521576,3.2915258781112905e-11,104.82602726117472,99.48306711436862
991,000308150214_slice_10,0.8,irls_drs,True,170,0.2,0.9999999936323114,3.017729897002672e-11,105.20319634504368,99.86023619823756
992,000308150214_slice_10,0.8,irls_drs,True,170,0.3,0.9999999926334461,3.475836264068667e-11,104.58940690015753,99.24644675335142
993,000308150214_slice_10,0.8,irls_drs,True,170,0.4,0.9999999903609292,4.5329965263083623e-11,103.4361461374645,98.09318599065838
994,000308150214_slice_10,0.8,irls_drs,True,170,0.5,0.9999999851055812,6.995333931920147e-11,101.55191549030806,96.20895534350197
995,000308150214_slice_10,0.8,irls_drs,True,170,0.6,0.9999999766149358,1.0920009711109217e-10,99.61776975415232,94.2748096073462
996,000308150214_slice_10,0.8,irls_drs,True,170,0.7,0.9999999629427276,1.7177702688059454e-10,97.65034918305236,92.30738903624625
997,000308150214_slice_10,0.8,irls_drs,True,170,0.8,0.9999999390075792,2.8170483564725327e-10,95.50205698002179,90.15909683321568
998,000308150214_slice_10,0.8,irls_drs,True,170,0.9,0.9999999021185338,4.515008686946183e-10,93.45341409760407,88.11045395079795
999,000308150214_slice_10,0.8,irls_drs,True,170,1.0,0.9999998521875282,6.814283871176534e-10,91.6657977844093,86.3228376376032
1000,000308150214_slice_10,0.8,irls_drs,True,180,0.1,0.999999989243924,5.122513731149324e-11,102.90516868777546,97.56220854096935
1001,000308150214_slice_10,0.8,irls_drs,True,180,0.2,0.999999988432572,5.4878039280435005e-11,102.60601413789998,97.26305399109387
1002,000308150214_slice_10,0.8,irls_drs,True,180,0.3,0.9999999876771465,5.837769387845732e-11,102.33753065148662,96.99457050468052
1003,000308150214_slice_10,0.8,irls_drs,True,180,0.4,0.9999999867776688,6.235539028587388e-11,102.05125998156154,96.70829983475544
1004,000308150214_slice_10,0.8,irls_drs,True,180,0.5,0.9999999855328346,6.757317619370417e-11,101.70225667119422,96.35929652438811
1005,000308150214_slice_10,0.8,irls_drs,True,180,0.6,0.9999999808724539,8.821433201042112e-11,100.54460850158576,95.20164835477965
1006,000308150214_slice_10,0.8,irls_drs,True,180,0.7,0.9999999710007794,1.3346204533753475e-10,98.74642223768191,93.40346209087579
1007,000308150214_slice_10,0.8,irls_drs,True,180,0.8,0.9999999536442659,2.1317924967694896e-10,96.71255070702571,91.36959056021959
1008,000308150214_slice_10,0.8,irls_drs,True,180,0.9,0.9999999300828432,3.2285938043080656e-10,94.90986590982921,89.56690576302309
1009,000308150214_slice_10,0.8,irls_drs,True,180,1.0,0.9999998938746663,4.938328638277678e-10,93.06420011803573,87.72123997122961
1010,000308150214_slice_10,0.8,irls_drs,True,190,0.1,0.9999999993004615,3.3202622968149636e-12,114.7882760618762,109.44531591507008
1011,000308150214_slice_10,0.8,irls_drs,True,190,0.2,0.99999999936122,3.0050198598620794e-12,115.22152653444932,109.8785663876432
1012,000308150214_slice_10,0.8,irls_drs,True,190,0.3,0.9999999992535241,3.494085961976285e-12,114.56666414649962,109.22370399969353
1013,000308150214_slice_10,0.8,irls_drs,True,190,0.4,0.9999999984280905,7.347078597375079e-12,111.33885314147224,105.99589299466614
1014,000308150214_slice_10,0.8,irls_drs,True,190,0.5,0.9999999965375753,1.6143008157561318e-11,107.92015533771354,102.57719519090743
1015,000308150214_slice_10,0.8,irls_drs,True,190,0.6,0.9999999931775491,3.2012569192503984e-11,104.94679469831121,99.60383455150512
1016,000308150214_slice_10,0.8,irls_drs,True,190,0.7,0.9999999879711411,5.642200849070016e-11,102.48551458044135,97.14255443363524
1017,000308150214_slice_10,0.8,irls_drs,True,190,0.8,0.9999999816066842,8.661201540663473e-11,100.62421855525047,95.28125840844436
1018,000308150214_slice_10,0.8,irls_drs,True,190,0.9,0.9999999698378924,1.4240109304321339e-10,98.46486677126029,93.12190662445418
1019,000308150214_slice_10,0.8,irls_drs,True,190,1.0,0.9999999497422528,2.3692186387683626e-10,96.25394859399991,90.9109884471938
1020,000308150214_slice_10,0.8,irls_drs,True,200,0.1,0.9999999999510913,2.2444714377110612e-13,126.48885916893384,121.14589902212772
1021,000308150214_slice_10,0.8,irls_drs,True,200,0.2,0.9999999999104429,4.129740848793821e-13,123.84077200515532,118.4978118583492
1022,000308150214_slice_10,0.8,irls_drs,True,200,0.3,0.9999999998112735,8.771408834980432e-13,120.56930646073107,115.22634631392495
1023,000308150214_slice_10,0.8,irls_drs,True,200,0.4,0.9999999994924101,2.3840876533198616e-12,116.22677781375872,110.88381766695261
1024,000308150214_slice_10,0.8,irls_drs,True,200,0.5,0.9999999986989566,6.1545553612319395e-12,112.10803317409952,106.7650730272934
1025,000308150214_slice_10,0.8,irls_drs,True,200,0.6,0.9999999968243329,1.4963757950216368e-11,108.24959325449478,102.90663310768869
1026,000308150214_slice_10,0.8,irls_drs,True,200,0.7,0.9999999938151394,2.9069718581206517e-11,105.3655917253713,100.02263157856518
1027,000308150214_slice_10,0.8,irls_drs,True,200,0.8,0.9999999890087451,5.1674005517905096e-11,102.86727872750836,97.52431858070226
1028,000308150214_slice_10,0.8,irls_drs,True,200,0.9,0.9999999818060961,8.5122894981161e-11,100.69953614689963,95.35657600009351
1029,000308150214_slice_10,0.8,irls_drs,True,200,1.0,0.999999968810003,1.4544453104412383e-10,98.37302604303568,93.03006589622959
1030,000308150214_slice_10,0.8,irls_drs,True,210,0.1,0.9999999999797475,9.441691741238776e-14,130.2495018281436,124.90654168133747
1031,000308150214_slice_10,0.8,irls_drs,True,210,0.2,0.9999999999630126,1.7265925632711578e-13,127.62810134001286,122.28514119320675
1032,000308150214_slice_10,0.8,irls_drs,True,210,0.3,0.9999999999277304,3.3725812516534943e-13,124.7203757858128,119.3774156390067
1033,000308150214_slice_10,0.8,irls_drs,True,210,0.4,0.9999999998455475,7.202257427232537e-13,121.42531359883846,116.08235345203234
1034,000308150214_slice_10,0.8,irls_drs,True,210,0.5,0.9999999996256027,1.7418781186157281e-12,117.5898223639177,112.24686221711158
1035,000308150214_slice_10,0.8,irls_drs,True,210,0.6,0.9999999990027569,4.6338744036962194e-12,113.34055741482787,107.99759726802178
1036,000308150214_slice_10,0.8,irls_drs,True,210,0.7,0.9999999975976118,1.1134296009141179e-11,109.53337237005393,104.1904122232478
1037,000308150214_slice_10,0.8,irls_drs,True,210,0.8,0.9999999950930336,2.2663256754316975e-11,106.44677681021669,101.10381666341058
1038,000308150214_slice_10,0.8,irls_drs,True,210,0.9,0.9999999908808678,4.201931360363246e-11,103.76551046184935,98.42255031504322
1039,000308150214_slice_10,0.8,irls_drs,True,210,1.0,0.9999999833173339,7.697456733493355e-11,101.13652743536541,95.79356728855929
1040,000308150214_slice_10,0.8,irls_drs,True,220,0.1,0.9999999999874036,6.024824801115133e-14,132.2005557763529,126.85759562954678
1041,000308150214_slice_10,0.8,irls_drs,True,220,0.2,0.9999999999777995,1.0674717150196249e-13,129.71643623725552,124.37347609044943
1042,000308150214_slice_10,0.8,irls_drs,True,220,0.3,0.9999999999586449,1.9941544006809484e-13,127.00241218758698,121.65945204078086
1043,000308150214_slice_10,0.8,irls_drs,True,220,0.4,0.9999999999174622,3.9978683897183254e-13,123.9817150700627,118.6387549232566
1044,000308150214_slice_10,0.8,irls_drs,True,220,0.5,0.9999999998182554,8.857269603925752e-13,120.52700135754037,115.18404121073425
1045,000308150214_slice_10,0.8,irls_drs,True,220,0.6,0.9999999995622321,2.142871935851697e-12,116.69003782861502,111.3470776818089
1046,000308150214_slice_10,0.8,irls_drs,True,220,0.7,0.9999999990070716,4.838782055720197e-12,113.15263938571199,107.80967923890587
1047,000308150214_slice_10,0.8,irls_drs,True,220,0.8,0.9999999978313198,1.0457681583066648e-11,109.80564585763426,104.46268571082814
1048,000308150214_slice_10,0.8,irls_drs,True,220,0.9,0.9999999952413573,2.268258244816503e-11,106.44307501845236,101.10011487164626
1049,000308150214_slice_10,0.8,irls_drs,True,220,1.0,0.9999999898249674,4.815730950966959e-11,103.1733778457714,97.83041769896528
1050,000308150214_slice_10,0.9,irls_drs,True,160,0.1,0.9999999999977313,2.3322243077677526e-14,136.32229682497487,129.78780894330535
1051,000308150214_slice_10,0.9,irls_drs,True,160,0.2,0.9999999999958793,4.241300646295458e-14,133.72500941310793,127.19052153143842
1052,000308150214_slice_10,0.9,irls_drs,True,160,0.3,0.9999999999920275,8.222494723782576e-14,130.84996396523673,124.3154760835672
1053,000308150214_slice_10,0.9,irls_drs,True,160,0.4,0.999999999983696,1.679544108594054e-13,127.74808586125707,121.21359797958753
1054,000308150214_slice_10,0.9,irls_drs,True,160,0.5,0.9999999999640463,3.705227717441409e-13,124.31185095811733,117.77736307644781
1055,000308150214_slice_10,0.9,irls_drs,True,160,0.6,0.9999999999150456,8.756278204892587e-13,120.57680448459718,114.04231660292766
1056,000308150214_slice_10,0.9,irls_drs,True,160,0.7,0.9999999997725435,2.3463351340546642e-12,116.29609956212093,109.76161168045141
1057,000308150214_slice_10,0.9,irls_drs,True,160,0.8,0.9999999992882367,7.349038147010716e-12,111.33769498300956,104.80320710134002
1058,000308150214_slice_10,0.9,irls_drs,True,160,0.9,0.9999999971993441,2.8929728105054344e-11,105.38655648032952,98.85206859866001
1059,000308150214_slice_10,0.9,irls_drs,True,160,1.0,0.9999999881422345,1.2237087217819399e-10,99.12321944589974,92.58873156423022
1060,000308150214_slice_10,0.9,irls_drs,True,170,0.1,0.9999999999984056,1.6440930514562713e-14,137.84073606144892,131.3062481797794
1061,000308150214_slice_10,0.9,irls_drs,True,170,0.2,0.9999999999970404,3.063110564089694e-14,135.1383732689325,128.603885387263
1062,000308150214_slice_10,0.9,irls_drs,True,170,0.3,0.9999999999941309,6.08277012321211e-14,132.15898595851218,125.62449807684266
1063,000308150214_slice_10,0.9,irls_drs,True,170,0.4,0.9999999999879484,1.2487647468841893e-13,129.0351937007518,122.5007058190823
1064,000308150214_slice_10,0.9,irls_drs,True,170,0.5,0.9999999999732088,2.7775520045711657e-13,125.56337800942683,119.02889012775731
1065,000308150214_slice_10,0.9,irls_drs,True,170,0.6,0.999999999936299,6.605745755197902e-13,121.80078145636955,115.26629357470003
1066,000308150214_slice_10,0.9,irls_drs,True,170,0.7,0.9999999998314735,1.7481548690747627e-12,117.57420095840476,111.03971307673525
1067,000308150214_slice_10,0.9,irls_drs,True,170,0.8,0.9999999994870379,5.32710520217832e-12,112.73508726478849,106.20059938311897
1068,000308150214_slice_10,0.9,irls_drs,True,170,0.9,0.999999998187792,1.8848011166165538e-11,107.24734469602953,100.71285681436002
1069,000308150214_slice_10,0.9,irls_drs,True,170,1.0,0.9999999931618725,7.087051910714569e-11,101.49534386138677,94.96085597971727
1070,000308150214_slice_10,0.9,irls_drs,True,180,0.1,0.9999999999986574,1.3727499583895696e-14,138.62408560782802,132.08959772615853
