rec_id,actual_img,zeros_pct_in_synthetic_image,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
938,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,180,0.9,0.9999999990820712,7.533277702612382e-12,111.23016022679032,105.75880052901859
939,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,180,1.0,0.9999999931902415,5.598123728518416e-11,102.51957507081185,97.04821537304012
940,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.1,0.9999999999998576,1.1660152695524276e-15,149.33295762236577,143.86159792459404
941,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.2,0.999999999999683,2.5621965592155152e-15,145.91387556360183,140.4425158658301
942,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.3,0.999999999999271,5.9283948713439665e-15,142.2706287710457,136.79926907327396
943,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.4,0.9999999999981934,1.4756573253719525e-14,138.3101448192915,132.83878512151978
944,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.5,0.9999999999953568,3.7980632552282327e-14,134.2043780653744,128.73301836760268
945,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.6,0.9999999999870904,1.0565200458413039e-13,129.7612225846432,124.28986288687148
946,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.7,0.9999999999613287,3.165919796644527e-13,124.99500091468582,119.52364121691409
947,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.8,0.9999999998663267,1.0939009131292404e-12,119.61022015141643,114.13886045364471
948,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,0.9,0.9999999994240705,4.710380462657707e-12,113.26944013007066,107.79808043229893
949,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,190,1.0,0.9999999962676288,3.047377575461478e-11,105.16073732590468,99.68937762813295
950,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.1,0.9999999999998913,8.602657062748906e-16,150.65367389516393,145.1823141973922
951,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.2,0.9999999999997606,1.910844794599756e-15,147.18774586407176,141.71638616630003
952,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.3,0.9999999999994725,4.342855497868334e-15,143.62224620907736,138.15088651130563
953,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.4,0.999999999998701,1.0616381782764842e-14,139.74023471910135,134.26887502132962
954,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.5,0.9999999999966858,2.7086364855603974e-14,135.67249275848494,130.2011330607132
955,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.6,0.9999999999910484,7.315547398611029e-14,131.35753171479672,125.88617201702498
956,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.7,0.9999999999734355,2.1702161086828887e-13,126.63497017241187,121.16361047464014
957,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.8,0.9999999999119634,7.188723899199549e-13,121.43348196226655,115.96212226449482
958,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,0.9,0.9999999996573836,2.79733886873323e-12,115.53254920147394,110.06118950370221
959,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,200,1.0,0.9999999981719793,1.491888305931498e-11,108.26263690223543,102.79127720446371
960,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.1,0.999999999999933,5.352789111315412e-16,152.71419866572887,147.24283896795714
961,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.2,0.9999999999998546,1.1924741919735541e-15,149.2355101136941,143.76415041592236
962,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.3,0.9999999999996766,2.638882496364267e-15,145.78579947527862,140.3144397775069
963,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.4,0.9999999999992129,6.395084913792395e-15,141.94153684594764,136.4701771481759
964,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.5,0.9999999999979865,1.6360640163725257e-14,137.86199707135717,132.39063737358543
965,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.6,0.9999999999945344,4.446329541989714e-14,133.5199835248635,128.04862382709177
966,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.7,0.9999999999841905,1.287442321316115e-13,128.9027221867143,123.43136248894257
967,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.8,0.999999999949289,4.1316587513729844e-13,123.83875555621871,118.36739585844698
968,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,0.9,0.9999999998138077,1.5164961765336794e-12,118.19158680316995,112.72022710539822
969,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,210,1.0,0.9999999991387767,7.009652037462516e-12,111.54303540087645,106.07167570310472
970,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.1,0.9999999999999426,4.651025234062968e-16,153.3245130422433,147.8531533444716
971,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.2,0.9999999999998739,1.0062808480807654e-15,149.97280792889018,144.50144823111845
972,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.3,0.9999999999997221,2.251479878945262e-15,146.47531929892293,141.0039596011512
973,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.4,0.9999999999993417,5.36809853727266e-15,142.70179520819502,137.2304355104233
974,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.5,0.9999999999983518,1.3454921765017833e-14,138.7111882314139,133.23982853364217
975,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.6,0.9999999999954955,3.685528307602264e-14,134.33500248746358,128.86364278969185
976,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.7,0.9999999999872621,1.042991783536862e-13,129.81719112837763,124.3458314306059
977,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.8,0.9999999999597483,3.2938085844921046e-13,124.82301642905882,119.3516567312871
978,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,0.9,0.9999999998535135,1.1991188920662765e-12,119.21137754675556,113.74001784898383
979,1-s20-S0929664620300449-gr3_lrg-c,0.9,irls_drs,True,220,1.0,0.9999999993413027,5.3940139012323495e-12,112.68087938635682,107.20951968858509
980,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.1,0.9999957740412405,7.304250787814568e-08,71.36424323932931,65.84999851761982
981,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.2,0.9999950356054376,8.65738618631232e-08,70.62613209161283,65.11188736990333
982,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.3,0.9999947460941389,9.16320278345503e-08,70.37952702307513,64.86528230136562
983,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.4,0.9999948558581567,9.034615734271519e-08,70.44090314385221,64.92665842214272
984,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.5,0.999995215888083,8.289973375617557e-08,70.81446864243568,65.30022392072618
985,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.6,0.9999957280581822,7.35290822028425e-08,71.33540854900401,65.82116382729453
986,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.7,0.9999958173309619,7.204291924842395e-08,71.42408697465567,65.90984225294618
987,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.8,0.9999922994330036,1.338329447912694e-07,68.73436965941221,63.22012493770272
988,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,0.9,0.9999909835113027,1.555479164399818e-07,68.08135801878832,62.56711329707883
989,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,160,1.0,0.999989851096756,1.720300132295593e-07,67.64395777261777,62.129713050908265
990,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.1,0.9999990746709215,1.4738723109872424e-08,78.31540139974747,72.80115667803798
991,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.2,0.9999990848945797,1.4608688513362944e-08,78.3538877085388,72.8396429868293
992,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.3,0.9999990858456863,1.4575823447351958e-08,78.36366900820116,72.84942428649165
993,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.4,0.9999990885907204,1.4516917606641847e-08,78.38125588080602,72.86701115909653
994,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.5,0.9999991001639851,1.4337311238948123e-08,78.43532286853387,72.92107814682437
995,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.6,0.9999991135327476,1.4151334092955605e-08,78.4920261583597,72.97778143665022
996,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.7,0.9999991089742046,1.4228801074154066e-08,78.46831692242853,72.95407220071903
997,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.8,0.9999980406938324,3.313705181603568e-08,74.79686133121962,69.28261660951013
998,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,0.9,0.9999977459998723,3.8521074830855003e-08,74.14301603515392,68.62877131344443
999,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,170,1.0,0.9999960088279793,6.871264510685339e-08,71.62963332885384,66.11538860714435
1000,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.1,0.9999993385523855,1.0636274508237026e-08,79.73210462627219,74.2178599045627
1001,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.2,0.9999993477154963,1.0448768304531033e-08,79.80934900947405,74.29510428776454
1002,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.3,0.9999993586028912,1.0267681786995626e-08,79.88527599320165,74.37103127149216
1003,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.4,0.9999993497679162,1.0412267073814294e-08,79.8245470080135,74.310302286304
1004,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.5,0.99999934401919,1.0530220367978061e-08,79.77562540153978,74.2613806798303
1005,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.6,0.9999993386529569,1.0645774754143728e-08,79.72822726972895,74.21398254801944
1006,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.7,0.9999993495965548,1.0475366030581112e-08,79.798307929646,74.28406320793651
1007,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.8,0.999999352552833,1.0445989451363505e-08,79.8105041706086,74.29625944889912
1008,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,0.9,0.9999986399657227,2.3628618398246877e-08,76.2656167149329,70.75137199322342
1009,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,180,1.0,0.9999976841220203,4.085481266408818e-08,73.88756776577219,68.37332304406269
1010,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.1,0.9999996942863746,4.8699573552321535e-09,83.12474841756298,77.6105036958535
1011,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.2,0.9999996949022278,4.871247527771224e-09,83.12359801609945,77.60935329438996
1012,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.3,0.9999996869488793,5.0036902955865375e-09,83.00709578890738,77.49285106719788
1013,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.4,0.9999996909936483,4.927591961557951e-09,83.07365261919247,77.55940789748297
1014,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.5,0.9999996791088165,5.145275123264827e-09,82.8859139809859,77.3716692592764
1015,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.6,0.9999996811675639,5.128284424947577e-09,82.90027895977589,77.3860342380664
1016,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.7,0.9999996831762985,5.111144320141963e-09,82.91481855973664,77.40057383802716
1017,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.8,0.9999996580912724,5.501715568851037e-09,82.59501865795028,77.08077393624079
1018,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,0.9,0.9999996000358127,6.441857235991104e-09,81.90988904214917,76.39564432043967
1019,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,190,1.0,0.9999986838002812,2.0930547048462515e-08,76.79219420632941,71.27794948461991
1020,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.1,0.9999998212046729,2.8154622683554025e-09,85.50450288516488,79.9902581634554
1021,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.2,0.9999998188820323,2.870446491275953e-09,85.42050544514942,79.90626072343993
1022,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.3,0.9999998184561804,2.8859568740693205e-09,85.39710163018567,79.88285690847619
1023,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.4,0.9999998174814322,2.905272286482319e-09,85.36813158635029,79.8538868646408
1024,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.5,0.999999815675504,2.9329679884183058e-09,85.32692677056664,79.81268204885714
1025,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.6,0.9999998099087414,3.0253612894192106e-09,85.19222754356343,79.67798282185396
1026,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.7,0.9999997993799946,3.208096541095086e-09,84.93752570988246,79.42328098817296
1027,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.8,0.9999997757617153,3.5996047410039436e-09,84.43745184850815,78.92320712679864
1028,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,0.9,0.9999997251541041,4.412096819312575e-09,83.55354965943579,78.0393049377263
1029,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,200,1.0,0.9999995611369948,7.109964801315038e-09,81.48132549288867,75.96708077117918
1030,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.1,0.9999999490351181,8.027452475268046e-10,90.95422256896924,85.43997784725974
1031,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.2,0.999999941035077,9.287862306910123e-10,90.3208423166229,84.8065975949134
1032,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.3,0.9999999365170419,9.939436312057374e-10,90.02638244727902,84.51213772556953
1033,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.4,0.9999999311847196,1.0833406218064861e-09,89.65234971894921,84.13810499723971
1034,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.5,0.9999999284312517,1.1247199297001569e-09,89.48955609222511,83.97531137051561
1035,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.6,0.9999999268363999,1.1572347489041532e-09,89.36578534036543,83.85154061865595
1036,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.7,0.999999918321976,1.2974881343256889e-09,88.86896605133023,83.35472132962074
1037,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.8,0.999999894914155,1.6879048111933822e-09,87.72652048906517,82.21227576735569
1038,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,0.9,0.9999998435231301,2.528475569035386e-09,85.9714123830764,80.45716766136691
1039,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,210,1.0,0.9999997821247375,3.5222343404510103e-09,84.53181753031114,79.01757280860164
1040,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.1,0.9999999825040985,2.7781381284281526e-10,95.56246165033677,90.04821692862727
1041,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.2,0.9999999774006709,3.575947438824399e-10,94.46608873320272,88.95184401149322
1042,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.3,0.9999999739039119,4.143131629003498e-10,93.82671268767412,88.31246796596463
1043,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.4,0.9999999730378711,4.2891131655911204e-10,93.67632495019168,88.16208022848218
1044,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.5,0.9999999723809149,4.412148862127723e-10,93.55349843260404,88.03925371089456
1045,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.6,0.9999999706389978,4.682067059562294e-10,93.29562370351206,87.78137898180256
1046,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.7,0.9999999624516385,6.04381804181601e-10,92.18688619221297,86.67264147050348
1047,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.8,0.9999999476845247,8.428054188859771e-10,90.74272680723271,85.22848208552324
1048,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,0.9,0.9999999145895321,1.3733745520433845e-09,88.62211004130926,83.10786531959977
1049,1-s20-S0929664620300449-gr3_lrg-c,0.7,irls_drs,True,220,1.0,0.9999998696599861,2.0923451357611427e-09,86.79366676308804,81.27942204137855
1050,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.1,0.9999986940405222,2.4437799185223718e-08,76.11937908280156,70.711515779252
1051,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.2,0.999998723203938,2.365401524606898e-08,76.26095127602755,70.85308797247798
1052,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.3,0.9999983496200019,3.0804926970757554e-08,75.11379816451308,69.70593486096351
1053,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.4,0.9999983229436702,3.123149702014538e-08,75.05407198222366,69.64620867867409
1054,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.5,0.9999981478135278,3.383998346702876e-08,74.70569857813273,69.29783527458315
1055,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.6,0.9999981103380189,3.448662302813759e-08,74.62349330191864,69.21562999836907
1056,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.7,0.9999982022855782,3.2521020899739774e-08,74.8783582949358,69.47049499138623
1057,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.8,0.999997933127437,3.740487552994758e-08,74.27071786094986,68.8628545574003
1058,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,0.9,0.9999978523639457,3.8538809013172666e-08,74.1410171072362,68.73315380368663
1059,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,160,1.0,0.9999975113313844,4.432232027087379e-08,73.53377512393784,68.12591182038828
1060,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.1,0.9999999260918331,1.247538382442425e-09,89.0394608375947,83.63159753404511
1061,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.2,0.9999999267614674,1.2341592010280666e-09,89.08628814639545,83.67842484284589
1062,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.3,0.9999999271529603,1.2291091876947426e-09,89.10409534927214,83.69623204572258
1063,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.4,0.9999999275401423,1.2200519643184872e-09,89.13621671508723,83.72835341153767
1064,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.5,0.9999999288484909,1.197521108535786e-09,89.21716822598312,83.80930492243354
1065,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.6,0.9999999296245283,1.1831746369672283e-09,89.26951148631886,83.86164818276927
1066,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.7,0.9999999288317675,1.196577135521657e-09,89.22059300016157,83.812729696612
1067,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.8,0.9999997820241268,3.867537810261549e-09,84.12565431808898,78.7177910145394
1068,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,0.9,0.9999989612936618,1.9990928939649012e-08,76.99167024591735,71.58380694236779
1069,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,170,1.0,0.9999985388707355,2.7895436592160557e-08,75.54466837046859,70.13680506691902
1070,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.1,0.9999999454883967,9.359195281610352e-10,90.28761490982014,84.87975160627056
1071,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.2,0.9999999465702499,9.177755350926741e-10,90.37263523363808,84.96477193008852
1072,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.3,0.9999999477670123,8.994673960121976e-10,90.46014574384711,85.05228244029753
1073,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.4,0.9999999486026957,8.858173596709797e-10,90.52655812947806,85.1186948259285
1074,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.5,0.9999999480467124,8.942514121055789e-10,90.4854036538735,85.07754035032393
1075,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.6,0.9999999469687306,9.106861466845894e-10,90.40631269841418,84.99844939486462
1076,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.7,0.9999999461330327,9.231164957409694e-10,90.3474348828619,84.93957157931234
1077,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.8,0.9999999427328403,9.801568331140314e-10,90.08704428076388,84.67918097721432
1078,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,0.9,0.9999999355613167,1.1007365061194218e-09,89.58316629832821,84.17530299477863
1079,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,180,1.0,0.9999997383992735,4.7985127962816295e-09,83.1889334271765,77.78107012362692
1080,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.1,0.9999999668492717,5.662943886830883e-10,92.46957741703939,87.06171411348983
1081,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.2,0.999999967914601,5.46807844899785e-10,92.62165263357602,87.21378933002646
1082,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.3,0.999999968407968,5.375626780141516e-10,92.69570891172917,87.2878456081796
1083,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.4,0.9999999690952495,5.255006059194838e-10,92.79426778879628,87.3864044852467
1084,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.5,0.9999999688697113,5.268598115020456e-10,92.78304927843146,87.3751859748819
1085,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.6,0.9999999685222771,5.327854862589958e-10,92.73447614399849,87.32661284044892
1086,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.7,0.9999999670349765,5.58960415700133e-10,92.52618946767798,87.11832616412842
1087,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.8,0.9999999635674623,6.179263519834397e-10,92.09063283540948,86.68276953185989
1088,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,0.9,0.9999999576384997,7.173933301392624e-10,91.4424266543142,86.03456335076461
1089,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,190,1.0,0.9999998918690454,1.9445887617951172e-09,87.11172228459941,81.70385898104983
1090,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.1,0.9999999803847011,3.340392666990678e-10,94.76202478372956,89.35416148017998
1091,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.2,0.9999999807098783,3.2888655485962595e-10,94.82953880453576,89.42167550098617
1092,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.3,0.9999999808905382,3.2578788739396353e-10,94.87065066546086,89.4627873619113
1093,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.4,0.9999999809193136,3.245435481109635e-10,94.88727020172229,89.47940689817273
1094,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.5,0.9999999805415674,3.303408989295081e-10,94.8103765373879,89.40251323383833
1095,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.6,0.9999999795418852,3.462517058255033e-10,94.60608078349796,89.19821747994838
1096,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.7,0.9999999773224182,3.830642845793594e-10,94.1672833805392,88.75942007698964
1097,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.8,0.9999999741419725,4.3713445559808117e-10,93.59384960414113,88.18598630059157
1098,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,0.9,0.9999999693595998,5.177006029723724e-10,92.85921329189631,87.45134998834673
1099,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,200,1.0,0.9999999612140343,6.542558614078328e-10,91.84252377873139,86.43466047518183
1100,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.1,0.9999999943713896,9.780252967736227e-11,100.09649911974043,94.68863581619087
1101,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.2,0.9999999944293717,9.70028328758527e-11,100.13215582389574,94.72429252034615
1102,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.3,0.9999999942380494,9.982270247665562e-11,100.00770676757898,94.59984346402942
1103,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.4,0.9999999936114011,1.0971947156971397e-10,99.5971629270905,94.18929962354093
1104,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.5,0.9999999927851922,1.2309006743468414e-10,99.09776990385866,93.6899066003091
1105,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.6,0.9999999913265419,1.468310156389657e-10,98.33182197157649,92.92395866802691
1106,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,0.7,irls_drs,True,210,0.7,0.9999999887374813,1.887286525110151e-10,97.24162160869557,91.833758305146
