rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
mi#1_355,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,150,,0.8695651753586362,0.0010521242660760952,29.779329627640912,25.37500217215223
mi#1_356,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,160,,0.8801615465947585,0.0009744090846284845,30.11258675670119,25.708259301212507
mi#1_357,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,170,,0.8908030709649251,0.0008996394500977365,30.459315085675488,26.054987630186805
mi#1_358,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,180,,0.8996690222803163,0.0008262609115712175,30.828827921914733,26.42450046642605
mi#1_359,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,190,,0.9072474318224157,0.000772463860818372,31.121218295915376,26.716890840426693
mi#1_360,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,200,,0.9112899439714747,0.000734095870711741,31.342472188275387,26.938144732786704
mi#1_361,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,210,,0.915720081652286,0.0006966882377646454,31.56961521627094,27.165287760782256
mi#1_362,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,False,220,,0.9200474154620518,0.0006637462260060102,31.77997935258006,27.375651897091377
mi#2_363,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,120,,0.8190533546579255,0.0010266324116727553,29.885850288065775,25.48152283257709
mi#2_364,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,130,,0.843812570432779,0.0008212866067295751,30.8550525944575,26.450725138968817
mi#2_365,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,140,,0.8656501009265606,0.0006631915761956177,31.78360998795229,27.379282532463606
mi#2_366,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,150,,0.8855778516097351,0.0005293436766573595,32.76262270473683,28.358295249248144
mi#2_367,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,160,,0.898177240631344,0.000451812297944178,33.450419521305584,29.0460920658169
mi#2_368,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,170,,0.9139393369133021,0.0003671859493435976,34.35113945769522,29.946812002206535
mi#2_369,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,180,,0.9285242304919741,0.0002956195039454381,35.292669160943724,30.888341705455037
mi#2_370,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,190,,0.9402976574333873,0.00023494115820451965,36.29040894608864,31.886081490599953
mi#2_371,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,200,,0.9490157113940174,0.00019169186185962665,37.173963243910045,32.76963578842136
mi#2_372,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,210,,0.9592283303286939,0.0001452224183698217,38.3796633526975,33.975335897208815
mi#2_373,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,mi,True,220,,0.9676748926326548,0.00011283241694545499,39.475661088814974,35.07133363332629
irls_drs#1_374,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.1,0.6995433506430944,0.0022463816801865486,26.485164513177093,22.08083705768841
irls_drs#1_375,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.2,0.7031512586260176,0.002209271183510833,26.557509720987717,22.153182265499034
irls_drs#1_376,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.3,0.7061410432050932,0.0021867642395236456,26.601980368037736,22.197652912549053
irls_drs#1_377,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.4,0.7093254987129208,0.0021617378901640726,26.651969652190687,22.247642196702003
irls_drs#1_378,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.5,0.7154353550585394,0.0021180946168812215,26.740546435337276,22.336218979848592
irls_drs#1_379,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.6,0.7220952155021957,0.0020693333119882586,26.841695509492574,22.437368054003887
irls_drs#1_380,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.7,0.7307713500744902,0.0020064810069095693,26.975649468862393,22.571322013373706
irls_drs#1_381,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.8,0.7423350611777183,0.0019236107551107932,27.15882803405149,22.754500578562805
irls_drs#1_382,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,0.9,0.7571194676415353,0.0018249036016115797,27.38760071697303,22.983273261484346
irls_drs#1_383,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,120,1,0.777670335212884,0.001696881824833468,27.70348402001598,23.299156564527294
irls_drs#1_384,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.1,0.7322752120378875,0.001918631605595147,27.170084056793918,22.765756601305235
irls_drs#1_385,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.2,0.7359746596480871,0.001893217828260374,27.227994144730875,22.82366668924219
irls_drs#1_386,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.3,0.7392107596292893,0.0018687743356355156,27.284431388059286,22.880103932570602
irls_drs#1_387,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.4,0.74248917939927,0.0018468152248482881,27.335765538521372,22.931438083032685
irls_drs#1_388,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.5,0.7485426989741853,0.0018045228838075881,27.436376061240946,23.032048605752262
irls_drs#1_389,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.6,0.7549656740932231,0.00175806848338808,27.549642115271745,23.14531465978306
irls_drs#1_390,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.7,0.7639541760537409,0.0016987874825192943,27.698609477595465,23.29428202210678
irls_drs#1_391,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.8,0.7735668597422058,0.001638352065156372,27.855927670901394,23.45160021541271
irls_drs#1_392,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,0.9,0.7878376233881319,0.001557546414095081,28.075590027201358,23.671262571712674
irls_drs#1_393,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,130,1,0.8064876353753766,0.001455407486098394,28.370153955524934,23.96582650003625
irls_drs#1_394,3ED3C0E1-4FE0-4238-8112-DDFF9E20B471,irls_drs,False,140,0.1,0.7575836652437905,0.0016655766961555895,27.784353642035175,23.38002618654649
