rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#1_116,shepp_logan:256,irls_drs,False,220,0.6,0.7950836726590746,0.0012354412388875368,29.081779060561367,16.90934580835536
irls_drs#1_117,shepp_logan:256,irls_drs,False,220,0.7,0.7980033689351508,0.0012304876823957924,29.099227293763047,16.926794041557045
irls_drs#1_118,shepp_logan:256,irls_drs,False,220,0.8,0.801238484505358,0.0012242608263941077,29.121260467359807,16.948827215153802
irls_drs#1_119,shepp_logan:256,irls_drs,False,220,0.9,0.804498931336981,0.0012188219649863904,29.140597277456983,16.968164025250978
irls_drs#1_120,shepp_logan:256,irls_drs,False,220,1,0.8074359035298418,0.0012139632605680838,29.157944565671777,16.98551131346577
irls_drs#2_121,shepp_logan:256,irls_drs,True,120,0.1,0.5412308813323038,0.0016625162830740826,27.79234092422096,15.619907672014957
irls_drs#2_122,shepp_logan:256,irls_drs,True,120,0.2,0.5466088986752273,0.0016304069860229452,27.877039724539912,15.704606472333909
irls_drs#2_123,shepp_logan:256,irls_drs,True,120,0.3,0.551794049954193,0.001609634959294766,27.932726041788804,15.760292789582802
irls_drs#2_124,shepp_logan:256,irls_drs,True,120,0.4,0.5575487126368567,0.0015765181544819136,28.023010237451793,15.850576985245786
irls_drs#2_125,shepp_logan:256,irls_drs,True,120,0.5,0.565450468338736,0.001539825541266636,28.125284809538886,15.952851557332885
irls_drs#2_126,shepp_logan:256,irls_drs,True,120,0.6,0.573968752282262,0.0015000812288459744,28.23885223421361,16.06641898200761
irls_drs#2_127,shepp_logan:256,irls_drs,True,120,0.7,0.5859417307068244,0.001438210856238865,28.421774373273564,16.249341121067566
irls_drs#2_128,shepp_logan:256,irls_drs,True,120,0.8,0.600778972873942,0.0013749906869000438,28.617002433912585,16.444569181706584
irls_drs#2_129,shepp_logan:256,irls_drs,True,120,0.9,0.6178629222641039,0.0013038841670301705,28.84760988246775,16.675176630261745
irls_drs#2_130,shepp_logan:256,irls_drs,True,120,1,0.6427288100508336,0.0012042624003191658,29.19278873049683,17.020355478290828
irls_drs#2_131,shepp_logan:256,irls_drs,True,130,0.1,0.596440507658049,0.0012462556213053999,29.04392869766418,16.871495445458176
