rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#2_484,000324094767_all_slices_10,irls_drs,True,120,0.1,0.9442835124616623,0.0001348058483339891,38.70291266227373,24.363144312946766
irls_drs#2_485,000324094767_all_slices_10,irls_drs,True,120,0.2,0.9453296264209747,0.00013207200043732293,38.79189244039181,24.45212409106485
irls_drs#2_486,000324094767_all_slices_10,irls_drs,True,120,0.3,0.9464224665307999,0.00012886835496371863,38.89853715322339,24.55876880389642
irls_drs#2_487,000324094767_all_slices_10,irls_drs,True,120,0.4,0.948695348985672,0.00012301862009394846,39.10029148788005,24.760523138553086
irls_drs#2_488,000324094767_all_slices_10,irls_drs,True,120,0.5,0.9504683107204437,0.00011796343563567847,39.28252587291071,24.942757523583744
irls_drs#2_489,000324094767_all_slices_10,irls_drs,True,120,0.6,0.9527155144548416,0.00011185019947416888,39.51363237043851,25.173864021111537
irls_drs#2_490,000324094767_all_slices_10,irls_drs,True,120,0.7,0.9556184238109589,0.0001042934113992578,39.81743126696444,25.477662917637474
irls_drs#2_491,000324094767_all_slices_10,irls_drs,True,120,0.8,0.9582675807542801,9.673622163544352e-05,40.14410879475194,25.80434044542498
irls_drs#2_492,000324094767_all_slices_10,irls_drs,True,120,0.9,0.9619694385585785,8.755276341407176e-05,40.577301417959255,26.237533068632292
irls_drs#2_493,000324094767_all_slices_10,irls_drs,True,120,1,0.9655057011899948,7.85410731355518e-05,41.0490316909992,26.709263341672237
irls_drs#2_494,000324094767_all_slices_10,irls_drs,True,130,0.1,0.9576087408943176,0.00010028858480422056,39.98748497075986,25.647716621432895
irls_drs#2_495,000324094767_all_slices_10,irls_drs,True,130,0.2,0.9584286447620392,9.860297840558945e-05,40.061099665438164,25.721331316111193
irls_drs#2_496,000324094767_all_slices_10,irls_drs,True,130,0.3,0.9598185055866242,9.56176362695718e-05,40.19461996550814,25.85485161618118
irls_drs#2_497,000324094767_all_slices_10,irls_drs,True,130,0.4,0.9612526094446182,9.177382540166994e-05,40.37281165253152,26.033043303204554
irls_drs#2_498,000324094767_all_slices_10,irls_drs,True,130,0.5,0.9632845311422348,8.570161279255838e-05,40.6701100514427,26.330341702115735
irls_drs#2_499,000324094767_all_slices_10,irls_drs,True,130,0.6,0.965256909277916,8.087625678959426e-05,40.92178957481886,26.582021225491893
irls_drs#2_500,000324094767_all_slices_10,irls_drs,True,130,0.7,0.9676638979797363,7.457988270867612e-05,41.27378303986441,26.934014690537445
irls_drs#2_501,000324094767_all_slices_10,irls_drs,True,130,0.8,0.9706477822122573,6.666261910356834e-05,41.76117627370927,27.421407924382297
irls_drs#2_502,000324094767_all_slices_10,irls_drs,True,130,0.9,0.9732640623197556,5.9973863018624144e-05,42.22037976614289,27.880611416815924
irls_drs#2_503,000324094767_all_slices_10,irls_drs,True,130,1,0.9757073930692672,5.349937134751957e-05,42.71651321191993,28.376744862592965
irls_drs#2_504,000324094767_all_slices_10,irls_drs,True,140,0.1,0.9683160591020584,7.435103477497381e-05,41.28712982838948,26.947361479062515
irls_drs#2_505,000324094767_all_slices_10,irls_drs,True,140,0.2,0.9694650981884003,7.149373107594237e-05,41.45732037618303,27.117552026856067
irls_drs#2_506,000324094767_all_slices_10,irls_drs,True,140,0.3,0.9705781539754867,6.857313051732172e-05,41.63846023564169,27.298691886314717
irls_drs#2_507,000324094767_all_slices_10,irls_drs,True,140,0.4,0.9717949555540085,6.56450605965192e-05,41.82797946442419,27.48821111509722
irls_drs#2_508,000324094767_all_slices_10,irls_drs,True,140,0.5,0.9733265363121033,6.157936014417356e-05,42.10564828055398,27.76587993122702
irls_drs#2_509,000324094767_all_slices_10,irls_drs,True,140,0.6,0.975027168340683,5.7650770837760245e-05,42.391948814595224,28.052180465268265
irls_drs#2_510,000324094767_all_slices_10,irls_drs,True,140,0.7,0.976782393286705,5.288486949535125e-05,42.76668563023259,28.426917280905627
irls_drs#2_511,000324094767_all_slices_10,irls_drs,True,140,0.8,0.9786737986364364,4.7780212305680936e-05,43.20751924846064,28.86775089913368
irls_drs#2_512,000324094767_all_slices_10,irls_drs,True,140,0.9,0.9808059222993851,4.261199256646385e-05,43.704681574121416,29.36491322479445
irls_drs#2_513,000324094767_all_slices_10,irls_drs,True,140,1,0.9823930812149048,3.8102563019946815e-05,44.19045809941656,29.850689750089593
irls_drs#2_514,000324094767_all_slices_10,irls_drs,True,150,0.1,0.9762939081287384,5.535388053906918e-05,42.56851927854274,28.228750929215774
irls_drs#2_515,000324094767_all_slices_10,irls_drs,True,150,0.2,0.9773950511112213,5.262519034229258e-05,42.78806320335224,28.44829485402527
irls_drs#2_516,000324094767_all_slices_10,irls_drs,True,150,0.3,0.9780200970382691,5.093608157238251e-05,42.929744676359846,28.589976327032876
irls_drs#2_517,000324094767_all_slices_10,irls_drs,True,150,0.4,0.9787288843355179,4.8971038985490206e-05,43.1006068175106,28.76083846818363
irls_drs#2_518,000324094767_all_slices_10,irls_drs,True,150,0.5,0.9798507776165009,4.622829906953668e-05,43.350920857594986,29.011152508268022
irls_drs#2_519,000324094767_all_slices_10,irls_drs,True,150,0.6,0.9814278916854858,4.2143485240391955e-05,43.752695513553306,29.41292716422634
irls_drs#2_520,000324094767_all_slices_10,irls_drs,True,150,0.7,0.9831286554288864,3.781066437684418e-05,44.223856915170636,29.88408856584367
irls_drs#2_521,000324094767_all_slices_10,irls_drs,True,150,0.8,0.9851185550107956,3.307875490799829e-05,44.80450845756806,30.4647401082411
irls_drs#2_522,000324094767_all_slices_10,irls_drs,True,150,0.9,0.9867983577919006,2.8749902222449703e-05,45.41363627994273,31.07386793061576
irls_drs#2_523,000324094767_all_slices_10,irls_drs,True,150,1,0.9875915805521012,2.6340047988787323e-05,45.79383438134806,31.4540660320211
irls_drs#2_524,000324094767_all_slices_10,irls_drs,True,160,0.1,0.9817451567354202,4.199842754625124e-05,43.7676696962044,29.427901346877427
irls_drs#2_525,000324094767_all_slices_10,irls_drs,True,160,0.2,0.9826281495695114,4.0206124142766746e-05,43.95707790725476,29.617309557927797
irls_drs#2_526,000324094767_all_slices_10,irls_drs,True,160,0.3,0.9835798023395539,3.744883369564961e-05,44.26561703396585,29.925848684638883
irls_drs#2_527,000324094767_all_slices_10,irls_drs,True,160,0.4,0.9844822594976426,3.509145096432589e-05,44.54798674167827,30.20821839235131
irls_drs#2_528,000324094767_all_slices_10,irls_drs,True,160,0.5,0.9851421884717941,3.3549745361167874e-05,44.74310771729247,30.4033393679655
irls_drs#2_529,000324094767_all_slices_10,irls_drs,True,160,0.6,0.9863999607095718,3.053529848003945e-05,45.15197830454409,30.81220995521712
irls_drs#2_530,000324094767_all_slices_10,irls_drs,True,160,0.7,0.9883348313856125,2.5814337170793673e-05,45.88139021759986,31.541621868272895
irls_drs#2_531,000324094767_all_slices_10,irls_drs,True,160,0.8,0.9896818286123276,2.267180155192621e-05,46.44513968493959,32.10537133561262
irls_drs#2_532,000324094767_all_slices_10,irls_drs,True,160,0.9,0.9905393230285644,2.0578277339037727e-05,46.865909839692954,32.52614149036599
irls_drs#2_533,000324094767_all_slices_10,irls_drs,True,160,1,0.9910664351940155,1.880845443893993e-05,47.256468905856,32.91670055652904
irls_drs#2_534,000324094767_all_slices_10,irls_drs,True,170,0.1,0.9871234035377503,3.069825298759224e-05,45.12886339162458,30.789095042297618
irls_drs#2_535,000324094767_all_slices_10,irls_drs,True,170,0.2,0.9876120826444625,2.9294656665846175e-05,45.33211587569495,30.992347526367983
irls_drs#2_536,000324094767_all_slices_10,irls_drs,True,170,0.3,0.9881516489677429,2.812038605933356e-05,45.50978721266462,31.170018863337653
irls_drs#2_537,000324094767_all_slices_10,irls_drs,True,170,0.4,0.989118449716568,2.5638345125269737e-05,45.91110010594644,31.571331756619475
irls_drs#2_538,000324094767_all_slices_10,irls_drs,True,170,0.5,0.9900086398992538,2.3131547816776445e-05,46.35795306019068,32.01818471086371
irls_drs#2_539,000324094767_all_slices_10,irls_drs,True,170,0.6,0.9910245527839661,2.0789440432604162e-05,46.82157199956783,32.48180365024086
irls_drs#2_540,000324094767_all_slices_10,irls_drs,True,170,0.7,0.9922772327280045,1.759814788386576e-05,47.54533037080343,33.20556202147647
irls_drs#2_541,000324094767_all_slices_10,irls_drs,True,170,0.8,0.9930154972429276,1.5731300300537857e-05,48.03235378456876,33.692585435241796
irls_drs#2_542,000324094767_all_slices_10,irls_drs,True,170,0.9,0.9936223830213546,1.4191819436967124e-05,48.47961923021626,34.1398508808893
irls_drs#2_543,000324094767_all_slices_10,irls_drs,True,170,1,0.9940229538612366,1.2613574308305576e-05,48.99161829968155,34.65184995035458
irls_drs#2_544,000324094767_all_slices_10,irls_drs,True,180,0.1,0.9906367176494598,2.175070164396378e-05,46.62526728815699,32.285498938830024
irls_drs#2_545,000324094767_all_slices_10,irls_drs,True,180,0.2,0.9907984922065735,2.133722935300016e-05,46.70861974547112,32.36885139614415
irls_drs#2_546,000324094767_all_slices_10,irls_drs,True,180,0.3,0.9913893393754959,2.0012620514356902e-05,46.986960397790725,32.64719204846376
irls_drs#2_547,000324094767_all_slices_10,irls_drs,True,180,0.4,0.991821129245758,1.8985567643840693e-05,47.2157641348851,32.875995785558125
irls_drs#2_548,000324094767_all_slices_10,irls_drs,True,180,0.5,0.9923321462364196,1.7606150941030576e-05,47.543355791708876,33.20358744238191
irls_drs#2_549,000324094767_all_slices_10,irls_drs,True,180,0.6,0.992868540102005,1.6348183098061855e-05,47.865305068772166,33.52553671944519
irls_drs#2_550,000324094767_all_slices_10,irls_drs,True,180,0.7,0.9936845257167816,1.4145578520818833e-05,48.49379286223146,34.15402451290449
irls_drs#2_551,000324094767_all_slices_10,irls_drs,True,180,0.8,0.9944922223052979,1.203422368975039e-05,49.19581920190103,34.85605085257406
irls_drs#2_552,000324094767_all_slices_10,irls_drs,True,180,0.9,0.9949639897108078,1.0745336034925657e-05,49.68779998429217,35.3480316349652
irls_drs#2_553,000324094767_all_slices_10,irls_drs,True,180,1,0.995483322766304,9.344561069404554e-06,50.29441093387607,35.954642584549106
irls_drs#2_554,000324094767_all_slices_10,irls_drs,True,190,0.1,0.99303058746624,1.5793850351325924e-05,48.01511981297077,33.67535146364381
irls_drs#2_555,000324094767_all_slices_10,irls_drs,True,190,0.2,0.9933915491256714,1.513057749852485e-05,48.20144495662453,33.861676607297554
irls_drs#2_556,000324094767_all_slices_10,irls_drs,True,190,0.3,0.9938524817094803,1.42176046369835e-05,48.47173566796751,34.13196731864054
irls_drs#2_557,000324094767_all_slices_10,irls_drs,True,190,0.4,0.9942057007226944,1.3361811140111265e-05,48.74134670988782,34.40157836056086
irls_drs#2_558,000324094767_all_slices_10,irls_drs,True,190,0.5,0.9946710299215317,1.1997495578741602e-05,49.2090940143959,34.869325665068935
irls_drs#2_559,000324094767_all_slices_10,irls_drs,True,190,0.6,0.9953571235961914,1.0479439824349322e-05,49.79661931827114,35.456850968944174
irls_drs#2_560,000324094767_all_slices_10,irls_drs,True,190,0.7,0.9957922249956132,9.424742224062872e-06,50.25730519339467,35.9175368440677
irls_drs#2_561,000324094767_all_slices_10,irls_drs,True,190,0.8,0.9963557735748291,7.877918339556927e-06,51.03588525286667,36.6961169035397
irls_drs#2_562,000324094767_all_slices_10,irls_drs,True,190,0.9,0.9967533818721771,6.81701542200152e-06,51.66405723504465,37.324288885717685
irls_drs#2_563,000324094767_all_slices_10,irls_drs,True,190,1,0.9969467124862671,6.157819546468162e-06,52.10573042149517,37.7659620721682
irls_drs#2_564,000324094767_all_slices_10,irls_drs,True,200,0.1,0.9954363544178009,1.0800705049970279e-05,49.66547893650339,35.325710587176424
irls_drs#2_565,000324094767_all_slices_10,irls_drs,True,200,0.2,0.9957682356252671,9.903323897558263e-06,50.04219016706674,35.70242181773978
irls_drs#2_566,000324094767_all_slices_10,irls_drs,True,200,0.3,0.9960816014480591,9.10204152527974e-06,50.40861187489402,36.06884352556706
irls_drs#2_567,000324094767_all_slices_10,irls_drs,True,200,0.4,0.9962726740894318,8.660349976501618e-06,50.624645571983244,36.28487722265628
irls_drs#2_568,000324094767_all_slices_10,irls_drs,True,200,0.5,0.9965347136049271,7.887414482690665e-06,51.0306533645106,36.69088501518363
irls_drs#2_569,000324094767_all_slices_10,irls_drs,True,200,0.6,0.9972217520828247,6.372270697243352e-06,51.9570578343243,37.61728948499734
irls_drs#2_570,000324094767_all_slices_10,irls_drs,True,200,0.7,0.9975854243383407,5.265356377608142e-06,52.785722289246884,38.44595393991992
irls_drs#2_571,000324094767_all_slices_10,irls_drs,True,200,0.8,0.9977754568290711,4.692135477558572e-06,53.286294568492,38.94652621916504
irls_drs#2_572,000324094767_all_slices_10,irls_drs,True,200,0.9,0.9980363692674636,4.102693214590281e-06,53.86930956879513,39.52954121946816
irls_drs#2_573,000324094767_all_slices_10,irls_drs,True,200,1,0.9981578066520691,3.7433219508070484e-06,54.26742819039471,39.92765984106774
irls_drs#2_574,000324094767_all_slices_10,irls_drs,True,210,0.1,0.9973413311338425,6.1094268037871725e-06,52.13999534050359,37.80022699117662
irls_drs#2_575,000324094767_all_slices_10,irls_drs,True,210,0.2,0.9974242652711869,5.898467024079055e-06,52.292608442035764,37.9528400927088
irls_drs#2_576,000324094767_all_slices_10,irls_drs,True,210,0.3,0.9975435562114715,5.617980691370246e-06,52.50419757773416,38.1644292284072
irls_drs#2_577,000324094767_all_slices_10,irls_drs,True,210,0.4,0.9976623468179703,5.38677703908454e-06,52.68670999709134,38.34694164776438
irls_drs#2_578,000324094767_all_slices_10,irls_drs,True,210,0.5,0.9979114917478561,4.7655893480141485e-06,53.21883383637734,38.879065487050376
irls_drs#2_579,000324094767_all_slices_10,irls_drs,True,210,0.6,0.9984105244750977,3.228498646033867e-06,54.90999391392304,40.57022556459607
irls_drs#2_580,000324094767_all_slices_10,irls_drs,True,210,0.7,0.9985731897382736,2.861895064634448e-06,55.433462942959146,41.09369459363218
irls_drs#2_581,000324094767_all_slices_10,irls_drs,True,210,0.8,0.998752295372963,2.5314949891777953e-06,55.966229279155314,41.62646092982834
irls_drs#2_582,000324094767_all_slices_10,irls_drs,True,210,0.9,0.998944304637909,2.1213024689973487e-06,56.733974025579656,42.39420567625268
irls_drs#2_583,000324094767_all_slices_10,irls_drs,True,210,1,0.9989579715890884,2.041616751097967e-06,56.90025779636259,42.56048944703562
irls_drs#2_584,000324094767_all_slices_10,irls_drs,True,220,0.1,0.9985256589622498,3.3209868100073902e-06,54.78732849289415,40.44756014356718
irls_drs#2_585,000324094767_all_slices_10,irls_drs,True,220,0.2,0.9986123401069641,3.0848523848682257e-06,55.1076561282069,40.767887778879924
irls_drs#2_586,000324094767_all_slices_10,irls_drs,True,220,0.3,0.9987628370056152,2.73449950446287e-06,55.631221509907725,41.29145316058076
irls_drs#2_587,000324094767_all_slices_10,irls_drs,True,220,0.4,0.9988621258659363,2.5277220395817485e-06,55.97270684864685,41.63293849931989
irls_drs#2_588,000324094767_all_slices_10,irls_drs,True,220,0.5,0.9990596018819808,2.001400111931966e-06,56.98666080262491,42.64689245329795
irls_drs#2_589,000324094767_all_slices_10,irls_drs,True,220,0.6,0.9992216906433106,1.6557353462794099e-06,57.81009079891615,43.47032244958918
irls_drs#2_590,000324094767_all_slices_10,irls_drs,True,220,0.7,0.9992971648960114,1.4470507777295081e-06,58.395162290048,44.05539394072103
irls_drs#2_591,000324094767_all_slices_10,irls_drs,True,220,0.8,0.9993683905591965,1.2850246164573187e-06,58.910885527302135,44.57111717797517
irls_drs#2_592,000324094767_all_slices_10,irls_drs,True,220,0.9,0.9994109702434539,1.1846535767181088e-06,59.2640863000432,44.92431795071624
irls_drs#2_593,000324094767_all_slices_10,irls_drs,True,220,1,0.9994010947303772,1.1630693654815519e-06,59.343943831670586,45.00417548234361
irls_cg#2_638,000324094767_all_slices_10,irls_cg,True,120,1,0.9924962499713897,2.103502511799251e-05,46.77056965054209,32.43080130121513
irls_cg#2_639,000324094767_all_slices_10,irls_cg,True,120,0.9,0.9921943432664871,2.2506739136766655e-05,46.47687422702455,32.137105877697586
irls_cg#2_640,000324094767_all_slices_10,irls_cg,True,120,0.8,0.9918803490848541,2.3970833338001313e-05,46.203168676015345,31.863400326688375
irls_cg#2_641,000324094767_all_slices_10,irls_cg,True,120,0.7,0.991507800415039,2.538451437226975e-05,45.954311406092245,31.614543056765278
irls_cg#2_642,000324094767_all_slices_10,irls_cg,True,130,1,0.9949603337831497,1.3527312846624853e-05,48.6878846591435,34.34811630981653
irls_cg#2_643,000324094767_all_slices_10,irls_cg,True,130,0.9,0.994767660399437,1.4458767405377447e-05,48.39868728608543,34.05891893675846
irls_cg#2_644,000324094767_all_slices_10,irls_cg,True,130,0.8,0.9944797900953293,1.5636719845725695e-05,48.05854344774042,33.71877509841346
irls_cg#2_645,000324094767_all_slices_10,irls_cg,True,130,0.7,0.994255088312149,1.6618185764187845e-05,47.7941639063671,33.45439555704013
irls_cg#2_646,000324094767_all_slices_10,irls_cg,True,140,1,0.996259560218811,1.0044983859736207e-05,49.980507567388415,35.64073921806145
irls_cg#2_647,000324094767_all_slices_10,irls_cg,True,140,0.9,0.9961183248853683,1.0760401911530207e-05,49.68171507043238,35.341946721105415
irls_cg#2_648,000324094767_all_slices_10,irls_cg,True,140,0.8,0.9959475858945847,1.1503725641023243e-05,49.3916148457685,35.051846496441534
irls_cg#2_649,000324094767_all_slices_10,irls_cg,True,140,0.7,0.9957818906679153,1.212533625167174e-05,49.16306208996155,34.82329374063459
irls_cg#2_650,000324094767_all_slices_10,irls_cg,True,150,1,0.9973624204587936,6.916881172511573e-06,51.60089685151996,37.261128502193
irls_cg#2_651,000324094767_all_slices_10,irls_cg,True,150,0.9,0.9972737771816254,7.37380909966616e-06,51.32308110021842,36.98331275089145
irls_cg#2_652,000324094767_all_slices_10,irls_cg,True,150,0.8,0.9971358023834228,7.953103696365505e-06,50.99463354971394,36.65486520038697
irls_cg#2_653,000324094767_all_slices_10,irls_cg,True,150,0.7,0.9969967437896728,8.454649536762857e-06,50.72904390124732,36.38927555192035
irls_cg#2_654,000324094767_all_slices_10,irls_cg,True,160,1,0.9982063044433593,4.499167057309751e-06,53.468678808684814,39.128910459357854
irls_cg#2_655,000324094767_all_slices_10,irls_cg,True,160,0.9,0.9981776076011658,4.728132219945651e-06,53.253103871204786,38.91333552187782
irls_cg#2_656,000324094767_all_slices_10,irls_cg,True,160,0.8,0.9981039992256164,5.022888650088031e-06,52.99046449391385,38.65069614458689
irls_cg#2_657,000324094767_all_slices_10,irls_cg,True,160,0.7,0.9979814315767288,5.442241556042657e-06,52.642221857962085,38.302453508635125
irls_cg#2_658,000324094767_all_slices_10,irls_cg,True,170,1,0.9987760098991394,3.0415920711359255e-06,55.168990326019895,40.82922197669292
irls_cg#2_659,000324094767_all_slices_10,irls_cg,True,170,0.9,0.9987638234891891,3.204583246875006e-06,54.94228442073718,40.60251607141021
irls_cg#2_660,000324094767_all_slices_10,irls_cg,True,170,0.8,0.9986995017538071,3.458765978506897e-06,54.610788215304,40.27101986597704
irls_cg#2_661,000324094767_all_slices_10,irls_cg,True,170,0.7,0.9986189174137116,3.716517344057746e-06,54.29863836112479,39.95887001179782
irls_cg#2_662,000324094767_all_slices_10,irls_cg,True,180,1,0.9990817392501831,2.210178680341398e-06,56.55572614663552,42.215957797308555
irls_cg#2_663,000324094767_all_slices_10,irls_cg,True,180,0.9,0.999087971116066,2.2939151006193635e-06,56.394226596757434,42.05445824743046
irls_cg#2_664,000324094767_all_slices_10,irls_cg,True,180,0.8,0.9990373452444077,2.514914089005072e-06,55.994768461183135,41.65500011185617
irls_cg#2_665,000324094767_all_slices_10,irls_cg,True,180,0.7,0.9989543302249908,2.7892344986897808e-06,55.54514971855923,41.20538136923226
irls_cg#2_666,000324094767_all_slices_10,irls_cg,True,190,1,0.9994259496650696,1.3752050155984814e-06,58.61632552374835,44.276557174421384
irls_cg#2_667,000324094767_all_slices_10,irls_cg,True,190,0.9,0.9994322841758728,1.4142135505185758e-06,58.49485005808444,44.15508170875747
irls_cg#2_668,000324094767_all_slices_10,irls_cg,True,190,0.8,0.999412666642189,1.5075566576076e-06,58.21726357049201,43.87749522116504
irls_cg#2_669,000324094767_all_slices_10,irls_cg,True,190,0.7,0.9993469407968522,1.7108739115460359e-06,57.66781996033173,43.32805161100475
irls_cg#2_670,000324094767_all_slices_10,irls_cg,True,200,1,0.999643529507637,8.430578551307606e-07,60.741426207467,46.40165785814004
irls_cg#2_671,000324094767_all_slices_10,irls_cg,True,200,0.9,0.9996525833568572,8.648808251427213e-07,60.63043731319716,46.290668963870196
irls_cg#2_672,000324094767_all_slices_10,irls_cg,True,200,0.8,0.9996404631423951,9.36723824759658e-07,60.28388433725244,45.94411598792547
irls_cg#2_673,000324094767_all_slices_10,irls_cg,True,200,0.7,0.9996283224020004,9.88228287828631e-07,60.05142718679706,45.7116588374701
irls_cg#2_674,000324094767_all_slices_10,irls_cg,True,210,1,0.999803406988144,4.4167022343810526e-07,63.5490187905818,49.20925044125484
irls_cg#2_675,000324094767_all_slices_10,irls_cg,True,210,0.9,0.9998243314723968,4.078239517594171e-07,63.89527271418401,49.55550436485704
irls_cg#2_676,000324094767_all_slices_10,irls_cg,True,210,0.8,0.999823037697792,4.221568331397069e-07,63.74526176731039,49.40549341798342
irls_cg#2_677,000324094767_all_slices_10,irls_cg,True,210,0.7,0.9998104218492508,4.6316101905031086e-07,63.342679992023264,49.00291164269631
irls_cg#2_678,000324094767_all_slices_10,irls_cg,True,220,1,0.9998896233787536,2.3589536136473725e-07,66.27280598976655,51.93303764043958
irls_cg#2_679,000324094767_all_slices_10,irls_cg,True,220,0.9,0.9999055112085342,2.1103294094330534e-07,66.75649748715087,52.416729137823914
irls_cg#2_680,000324094767_all_slices_10,irls_cg,True,220,0.8,0.9999095462112427,2.0571846778916574e-07,66.86726719005763,52.52749884073066
irls_cg#2_681,000324094767_all_slices_10,irls_cg,True,220,0.7,0.9998925094881058,2.451872784483825e-07,66.10502066955401,51.76525232022704
